,text,label
417,"we propose a new vector encoding scheme -lrb- tree quan-tization -rrb- that obtains lossy compact codes for high-dimensional vectors via tree-based dynamic programming . similarly to several previous schemes such as product quantization , these product quantization correspond to codeword numbers within multiple codebooks . we propose an integer programming-based optimization that jointly recovers the coding tree structure and the codebooks by minimizing the compression error on a training dataset . in the experiments with diverse visual descriptors -lrb- sift , neural codes , fisher vectors -rrb- , tree quantization is shown to combine fast encoding and state-of-the-art accuracy in terms of the compression error , the retrieval performance , and the image classification error .",0
418,"This paper proposes a speaker verification system that combines factor-analysis-based inter-session variability modeling and continuous progressive model adaptation. The system employs Gaussian Mixture Model (GMM) and Support Vector Machine (SVM) configurations and is evaluated on the NIST 2005 SRE corpus. The proposed method incorporates adaptive score normalization techniques to improve the performance of the system. The continuous progressive speaker model adaptation involves updating the GMM mean supervectors and the SVM-based classification in an iterative manner. The inter-session variability (ISV) modeling process is based on factor analysis, which is used to estimate the underlying speaker factors and their variations across sessions. Confidence measures are employed to determine the effectiveness of the model adaptation process. The results demonstrate that the proposed method outperforms other speaker verification systems in terms of accuracy, and the continuous model adaptation and score shift adaptation processes contribute to the improved performance. Overall, the paper highlights the potential of combining factor analysis and continuous progressive model adaptation for speaker verification.",1
419,this paper proposes a novel technique of incorporating factor-analysis-based inter-session variability modelling in speaker verification systems that employ continuous progressive speaker model adaptation . continuous model adaptation involves the use of all encountered trials in the adaptation process through the assignment of confidence measures . the proposed approach incorporates these confidence measures in the general statistics used in the isv modelling process . progressive svm-based classification was integrated into the system through the utilisation of gmm mean supervectors . the proposed system demonstrated a gain of 50 % over baseline results when trialled on the nist 2005 sre corpus . adaptative score normalisation techniques were found to be beneficial to both gmm and svm configurations alleviating the detrimental effects of score shift in progressive systems .,0
420,"This paper presents a robust speech representation method for the voiced parts of speech signal under high noise level conditions. The proposed method is based on synchrony determination with Phase-Locked Loops (PLLs), which allows for a spectral-like representation of the speech signal that is robust to noise. The method employs a band-pass filter bank and Mel cepstrum features to extract the frequency distribution of the speech signal. The synchrony-based spectrum is then used for noisy speech recognition, where the synchrony effects are modeled as a part of the auditory system. The proposed method is evaluated under different Signal-to-Noise Ratio (SNR) conditions, and the results demonstrate that the synchrony-based spectrum provides a more robust representation of the speech signal than other methods. The spectral-like representation is shown to improve recognition accuracy, and the synchrony effects are found to be an essential factor in achieving robustness to noise. Overall, the proposed method provides a promising approach to addressing the challenges of speech recognition under high noise level conditions.",1
421,"we propose to include synchrony effects , known to exist in the auditory system , to represent voiced parts of the speech signal in a robust way . the system decomposes the input signal by means of a band-pass filter bank , and utilizes a bank of phase locked loops -lrb- plls -rrb- to obtain information on the frequencies present at a specific time . this information about the frequency distribution is transformed into a spectral-like representation based on synchrony effects . noisy speech recognition experiments are performed using this synchrony-based spectrum , which is transformed into a small set of coefficients by using a transformation similar to that utilized for mel cepstrum features . we show that recognition performance compared to mel cepstrum features is advantageous , when measured over a range of snr conditions , especially in the high noise level case .",0
422,"This paper presents a Bayesian approach to the problem of localizing multiple targets. The proposed method provides a constant factor approximation guarantee for the problem, which makes it suitable for use in a noisy setting. The approach uses a dyadic policy to efficiently explore the posterior distribution of the targets' locations. The method is evaluated on both simulated data and real images of known distribution, where it is applied to the task of localizing multiple faces. The results show that the proposed method outperforms state-of-the-art methods in terms of accuracy and computational efficiency. The constant factor approximation guarantee ensures that the method is robust to noise and can provide reliable results even in challenging environments. Overall, the proposed Bayesian multiple target localization method provides a promising approach to addressing the problem of localizing multiple targets in a noisy setting.",1
423,"we consider the problem of quickly localizing multiple targets by asking questions of the form '' how many targets are within this set '' while obtaining noisy answers . this setting is a generalization to multiple targets of the game of 20 questions in which only a single target is queried . we assume that the targets are points on the real line , or in a two dimensional plane for the experiments , drawn independently from a known distribution . we evaluate the performance of a policy using the expected entropy of the posterior distribution after a fixed number of questions with noisy answers . we derive a lower bound for the value of this problem and study a specific policy , named the dyadic policy . we show that this policy achieves a value which is no more than twice this lower bound when answers are noise-free , and show a more general constant factor approximation guarantee for the noisy setting . we present an empirical evaluation of this policy on simulated data for the problem of detecting multiple instances of the same object in an image . finally , we present experiments on localizing multiple faces simultaneously on real images .",0
424,"This paper proposes a method for reconstructing the pose of a 3D shape using an uncalibrated computed tomography (CT) imaging device. The proposed method relies on the use of fiducials and CT scan intrinsic parameters, and it employs closed-form and numerical algorithms for estimation of error bounds. The method takes into account the scaling transformation and the freedom of rotation of the 3D shape, which is achieved through a geometric transformation and anisotropic scaling. The reconstruction is performed on cross-sectional images obtained from the CT scan. The proposed method is evaluated on both noise-free and noisy CT images, and the results demonstrate its effectiveness in accurately reconstructing the 3D pose of the shape.",1
425,"in this paper , we address the problem of precisely recovering the 3-d pose of 3-d shape fiducials from images obtained by means of an uncalibrated computed tomogra-phy imaging device . the main goal in this work is to model and estimate the geometric transformation relating line fiducials to their projections in cross-sectional images . to do so , we propose techniques which solve the points to lines correspondence using closed-form and numerical algorithms . a geometric transformation with eight degrees of freedom -lrb- rotation , translation and anisotropic scaling -rrb- is used to model both a rigid-body transformation and a scaling transformation accounting for ct scan intrinsic parameters . furthermore , an estimation of error bounds in space is given when image data are affected by noise . real experiments show that the proposed method provides good results on a set of ct images from many viewpoints .",0
426,"This paper addresses the challenge of feature adaptation for lip shape classification in the context of Cued Speech (CS) for the deaf. Specifically, the study focuses on the vowel case and proposes a lip flow modeling approach to adapt lip shape features from professional normal-hearing CS speakers to deaf CS speakers. The paper presents classification models for French vowels using both the original lip shape features and the adapted features. The results show that the lip flow modeling approach significantly improves the performance of the classification models for the deaf CS speakers, demonstrating the effectiveness of feature adaptation for improving speech perception for the hearing-impaired.",1
427,"the phonetic translation of cued speech -lrb- cs -rrb- gestures needs to mix the manual cs information together with the lips , taking into account the desynchronization delay -lrb- attina et al. -lsb- 2 -rsb- , aboutabit et al. -lsb- 4 -rsb- -rrb- between these two flows of information . this contribution focuses on the lip flow modeling in the case of french vowels . previously , classification models have been developed for a professional normal-hearing cs speaker -lrb- aboutabit et al. , -lsb- 7 -rsb- -rrb- . these classification models are used as a reference . in this study , we process the case of a deaf cs speaker and discuss the possibilities of classification . the best performance -lrb- 92.8 % -rrb- is obtained with the adaptation of the deaf data to the reference models .",0
428,"This paper proposes a possibilistic logic handling of preferences by introducing a logical representation of preferences in a weighted logical setting. The paper discusses the use of utility or value functions for aggregating preferences and the encoding of preferences in logical propositions. It highlights the importance of prioritized goals and reasoning purposes in decision-making processes. The paper emphasizes the expressivity of possibilistic logic in handling preferences and constraints. It presents different expression modes for encoding preferences and discusses their applicability. Overall, this paper provides a comprehensive framework for handling preferences in a logical setting, which could be useful in various decision-making applications.",1
429,"the classical way of encoding preferences in decision theory is by means of utility or value functions . however agents are not always able to deliver such a function directly . in this paper , we relate three different ways of specifying preferences , namely by means of a set of particular types of constraints on the utility function , by means of an ordered set of prioritized goals expressed by logical propositions , and by means of an ordered set of subsets of possible candidates reaching the same level of satisfaction . these different expression modes can be handled in a weighted logical setting , here the one of possibilistic logic . the aggregation of preferences pertaining to different criteria can then be handled by fusing sets of prioritized goals . apart from a better expressivity , the benefits of a logical representation of preferences are to put them in a suitable format for reasoning purposes , or for modifying or revising them .",0
430,"This paper presents a minimum Bayes error (MBE) feature selection method for continuous speech recognition. The proposed method aims to improve recognition accuracy by selecting a subset of features that maximally discriminates between speech classes. The method uses class densities estimated from training data and a linear transformation to project the features into a new space. The new feature set is then evaluated using the MBE criterion to select the optimal subset. Experimental results on a speech recognition task demonstrate that the MBE feature selection method outperforms other feature selection methods, and achieves a lower word error rate. This work shows that the use of MBE feature selection can lead to improved performance in continuous speech recognition.",1
431,"we consider the problem of designing a linear transformation such as to achieve minimum bayes error -lrb- or probability of misclassification -rrb- . two avenues will be explored : the first is to maximize the cents - average divergence between the class densities and the second is to minimize the union bhattacharyya bound in the range of cents . while both approaches yield similar performance in practice , they out-perform standard lda features and show a 10 % relative improvement in the word error rate over state-of-the-art cepstral features on a large vocabulary telephony speech recognition task .",0
432,"This paper presents a method for solving constrained estimation problems using a minimum mean-squared error (MMSE) estimator. The approach involves finding a restricted estimator that satisfies the constraints imposed on the problem, and then deriving a closed-form formula for the MMSE estimator based on this restricted estimator. The proposed method is applicable to a variety of fields in signal processing, where constrained estimation problems arise frequently. Results demonstrate that the proposed approach can achieve high accuracy and efficiency in solving such problems.",1
433,we address the problem of minimum mean-squared error estimation where the estimator is constrained to belong to a pre-deened set of functions . we derive a simple closed form formula that reveals the structure of the restricted estimator for a wide class of constraints . using this closed form formula we study various types of constrained estimation problems that arise commonly in the elds of signal processing and communication .,0
434,"This paper proposes a method for learning latent topic random fields using a taxonomy of labels. The approach involves a topic-dependent probabilistic classifier and a latent topic model, which jointly model both image labeling and context representation. The method is able to handle missing labels, coarsely labeled images, and real-world datasets with varying levels of specificity. The proposed approach is applied to images with roughly-specified object boundaries, where co-occurring patterns of image features are used to infer latent topics. Experimental results show that the proposed method outperforms several state-of-the-art methods in terms of accuracy, and can be used for a variety of computer vision applications.",1
435,"an important problem in image labeling concerns learning with images labeled at varying levels of specificity . we propose an approach that can incorporate images with labels drawn from a semantic hierarchy , and can also readily cope with missing labels , and roughly-specified object boundaries . we introduce a new form of latent topic model , learning a novel context representation in the joint label-and-image space by capturing co-occurring patterns within and between image features and object labels . given a topic , the latent topic model generates the input data , as well as a topic-dependent probabilistic classifier to predict labels for image regions . we present results on two real-world datasets , demonstrating significant improvements gained by including the coarsely labeled images .",0
436,"This paper discusses strategies to reduce the design time in multimodal/multilingual dialog applications. The paper proposes the use of semiautomatic generation of human-machine dialog systems, which reduces the need for speech and web designer's intervention. The proposed approach also includes a flow model to guide the interaction and avoid overanswering in dialogs, as well as a confirmation handling mechanism. The paper suggests that these strategies can improve the efficiency of the dialog applications and service data.",1
437,"in this paper , we present a complete platform for the semiautomatic generation of human-machine dialog systems , that using as input a description of the database of the service , a flow model with the different states of the final application and a guided interaction step by step with the designer 's intervention , generates dialogs to access the service data in different languages and two modalities , speech and web , simultaneously . we describe in detail several strategies that have been followed to reduce the time needed to do the design using the mentioned information . we also address important issues in dialog applications as mixed initiative and overanswering dialogs , confirmation handling and how to provide the user long lists of information .",0
438,"This paper presents a Bayesian model for simultaneous image clustering, annotation, and object segmentation. The model uses a non-parametric Bayesian approach with a logistic stick-breaking process to model the heterogeneous mix of components in the image. The model can handle spatially contiguous objects and various image classes and features. The model is inferred using variational Bayesian analysis, allowing for efficient computation and scalability to large image databases. Object-feature mixture models are used to learn the relationship between image features and object types. The proposed model offers a unified framework for image analysis, facilitating the clustering, annotation, and segmentation of objects in images. The model's performance is evaluated on several benchmark datasets, and the results demonstrate the effectiveness of the proposed approach.",1
439,"a non-parametric bayesian model is proposed for processing multiple images . the analysis employs image features and , when present , the words associated with accompanying annotations . the non-parametric bayesian model clusters the images into classes , and each image is segmented into a set of objects , also allowing the opportunity to assign a word to each object -lrb- localized labeling -rrb- . each object is assumed to be represented as a heterogeneous mix of components , with this realized via mixture models linking image features to object types . the number of image classes , number of object types , and the characteristics of the object-feature mixture models are inferred nonparametrically . to constitute spatially contiguous objects , a new logistic stick-breaking process is developed . inference is performed efficiently via variational bayesian analysis , with example results presented on two image databases .",0
440,"This paper presents an investigation into the Cramér-Rao bound for the estimation of noisy phase signals, which is an important problem in radar and communications. Specifically, the authors focus on noisy phase monocomponent signals and examine the maximum likelihood solution in the presence of additive noise. They derive the Cramér-Rao bound, which places a theoretical lower bound on the variance of unbiased estimators, and show that it is achievable under certain conditions. The paper discusses the practical implications of these results and their relevance to real-world applications.",1
441,"this paper deals with noisy phase monocomponent signals in additive noise . this model is more appropriate for real world applications in particular for radar and communications . the problem is introduced and a maximum likelihood solution is proposed . specifically , the cramèr-rao bound is explicitly derived and compared to the case of noise free phase .",0
442,"This paper proposes a method for joint motion estimation and clock synchronization in a wireless network of mobile nodes. The goal is to estimate the relative motion and radial velocities of the nodes, as well as their clock offsets and unknown clock skews. The method uses initial pairwise distances and a single clock reference to perform localization and synchronization. The Cramer-Rao bound is used to derive a maximum likelihood solution for the estimation problem. The proposed approach is evaluated using a static network of nodes and real-world data. Results demonstrate the effectiveness of the method in accurately estimating the motion and clock parameters of the network.",1
443,"localization and synchronization are critical challenges for a wireless network , which are conventionally solved independently . recently , various estimators have been proposed to jointly synchronize and localize a node in a static network based on two way communication . in this paper , we present a novel and generic model based on two way communication between nodes , which are in relative motion with respect to each other . furthermore , for the entire static network we propose a closed form extended global least squares -lrb- egls -rrb- solution to solve for all the unknown clock skews , clock offsets , initial pairwise distances and relative radial velocities using a single clock reference within the static network . a new cramer rao bound is derived and the proposed fusion center based extended global least squares -lrb- egls -rrb- solution is shown to be asymptotically optimal .",0
444,"This paper proposes a spatiotemporal motion model for video summarization. The model makes use of a compact description of a video sequence based on temporally localized motion estimates and a dominant motion assumption, as well as a generic temporal constraint. An image map is used to represent the content of the video, and mosaicing is employed to produce a visual summary. The model is evaluated for robustness and compression, and its effectiveness is demonstrated for video browsing and retrieval. The proposed approach offers a novel way to summarize video content while maintaining temporal consistency, and has potential applications in areas such as video surveillance and content-based video retrieval.",1
445,"the compact description of a video sequence through a single image map and a dominant motion has applications in several domains , including video browsing and retrieval , compression , mosaicing , and visual summarization . building such a compact description of a video sequence requires the capability to register all the frames with respect to the dominant object in the scene , a task which has been , in the past , addressed through temporally localized motion estimates . in this paper , we show how the lack of temporal consistency associated with such estimates can undermine the validity of the dominant motion assumption , leading to oscillation between different scene interpretations and poor registration . to avoid this oscillation , we augment the motion model with a generic temporal constraint which increases the robustness against competing interpretations , leading to more meaningful content summarization .",0
446,"This paper presents a framework for expert finding in community-based question answering sites. The proposed approach involves learning a ranking metric network embedding through a random-walk based learning method and utilizing recurrent neural networks to model user expertise. A relative quality rank is assigned to users based on their question-answering activities, and social relations are also considered in the model. A large-scale dataset is used to evaluate the effectiveness of the proposed method for question routing and expert finding. Results show that the proposed approach outperforms existing methods in terms of accuracy and efficiency.",1
447,"expert finding for question answering is a challenging question answering in community-based question answering site , arising in many applications such as question routing and the identification of best answers . in order to provide high-quality experts , many existing approaches learn the user model mainly from their past question-answering activities in cqa sites , which suffer from the spar-sity question answering of cqa data . in this paper , we consider the question answering of expert finding from the viewpoint of learning ranking metric embedding . we propose a novel ranking metric network learning framework for expert finding by exploiting both users ' relative quality rank to given questions and their social relations . we then develop a random-walk based learning method with recurrent neural networks for ranking metric network embedding . the extensive experiments on a large-scale dataset from a real world cqa site show that our random-walk based learning method achieves better performance than other state-of-the-art solutions to the question answering .",0
448,"This paper proposes a deletion-informed confidence estimation approach for detecting deletions in automatic speech recognition (ASR) output. The proposed approach employs conditional random field models to estimate deletion confidence scores, which are used for overall confidence estimation. The paper shows that using deletion confidence scores significantly improves the classification task of detecting deletions compared to a non-sequential model that does not take into account the sequence structure of the data. Overall, the proposed approach provides an effective way to improve the accuracy of ASR output by detecting deletions.",1
449,"in this work , the novel task of detecting deletions within automatic speech recognition -lrb- asr -rrb- system output is investigated . deletion-informed confidence estimation is proposed as an approach which simultaneously yields a confidence score in a word being correct , as well as a deletion confidence score which indicates whether a deletion is likely to occur in the output . the sequential nature of conditional random field models is exploited as a means through which this can be achieved . it is shown that this sequence structure is crucial in yielding useful deletion detection scores , with an equivalent non-sequential model proven to be unsuitable for the task . the deletion-informed confidence estimation approach is also shown to outperform one where deletion confidence scores are estimated as a classification task separate from that of overall confidence estimation .",0
450,"This paper presents a new hybrid reasoning system called ""Inference Graphs"". The system combines the logic of arbitrary and indefinite objects with inference graphs to create a new kind of hybrid reasoner. The system is based on natural deduction and subsumption reasoning, and allows for efficient and scalable reasoning in complex domains. The paper describes the architecture of the system and its implementation, and presents experimental results demonstrating its effectiveness in a variety of domains. The authors argue that Inference Graphs represent a promising approach to hybrid reasoning that combines the strengths of different reasoning paradigms.",1
451,"hybrid reasoners combine multiple types of reasoning , usually subsumption and prolog-style resolution . we outline a system which combines natural deduction and subsumption reasoning using inference graphs implementing a logic of arbitrary and indefinite objects .",0
452,"This paper presents a near-optimal batch mode active learning and adaptive submodular optimization framework for tackling batch mode active learning tasks. The proposed framework addresses the natural diminishing returns condition inherent in batch-mode active learning, which typically results in reduced performance as more data is added. The framework combines multi-stage influence maximization with adaptive submodularity and sequential strategy to develop an optimal batch-mode policy. The proposed approach improves on the traditional greedy strategy and crowdsourcing heuristics by incorporating a more efficient learning algorithm. The proposed framework is evaluated on social networks and achieves improved performance on multi-stage influence maximization tasks. Overall, the paper presents a novel approach to batch-mode active learning that is both efficient and effective, with promising results for a variety of applications.",1
453,"active learning can lead to a dramatic reduction in labeling effort . however , in many practical implementations -lrb- such as crowdsourcing , surveys , high-throughput experimental design -rrb- , it is preferable to query labels for batches of examples to be labelled in parallel . while several heuristics have been proposed for batch-mode active learning , little is known about their theoretical performance . we consider batch mode active learning and more general information-parallel stochastic optimization problems that exhibit adaptive submodularity , a natural diminishing returns condition . we prove that for such problems , a simple greedy strategy is competitive with the optimal batch-mode policy . in some cases , surprisingly , the use of batches incurs competitively low cost , even when compared to a fully sequential strategy . we demonstrate the effectiveness of our approach on batch-mode active learning tasks , where it outperforms the state of the art , as well as the novel problem of multi-stage influence maximization in social networks .",0
454,"This paper proposes a method for detecting and localizing general 3D object classes using multiview and viewpoint invariant representations, specifically through the use of viewpoint invariant reference frames. The proposed method is evaluated using the public color feret database and the CMU profile database, with local scale-invariant features used for detection. The paper shows that the proposed viewpoint invariant approach outperforms traditional multiview representations in terms of average precision, with consistent geometrical interpretation and modeling. False positive detections are reduced using an iterative learning algorithm. The paper presents a data-driven approach to detect 3D object classes in a multi-stage pipeline. The experimental results show the effectiveness of the proposed method in detecting and localizing 3D object classes.",1
455,"in this paper , we investigate detection and localization of general 3d object classes by relating local scale-invariant features to a viewpoint invariant reference frame . this can generally be achieved by either a multi-view representation , where features and reference frame are modeled as a collection of distinct views , or by a viewpoint invariant representation , where features and reference frame are mod-eled independently of viewpoint . we compare multi-view and viewpoint invariant representations trained and tested on the same data , where the viewpoint invariant approach results in fewer false positive detections and higher average precision . we present a new , iterative learning algorithm to determine an optimal viewpoint invariant reference frame from training images in a data-driven manner . the learned optimal reference frame is centrally located with respect to the 3d object class and to image features in a given view , thereby minimizing reference frame localization error as predicted by theory and maintaining a consistent geometrical interpretation with respect to the underlying object class . modeling and detection based on the optimal reference frame improves detection performance for both multiview and viewpoint invariant representations . experimentation is performed on the class of 3d faces , using the public color feret database for training , the cmu profile database for testing and sift image features .",0
456,"This paper presents a method for estimating a speaker's confusion matrix from sparse data. The confusion matrix is a measure of the accuracy of speech recognizers, and this paper proposes a non-negative matrix factorization approach to estimate the mean confusion matrix for a given speaker. The method takes into account the sparsity of the data and uses a maximum likelihood estimation approach to obtain the best estimate of the confusion matrix. The proposed method is evaluated on real-world datasets, and the results demonstrate its effectiveness in estimating the speaker's confusion matrix from sparse data. This work has significant implications for improving the accuracy of speech recognizers and enabling better performance in various speech-related applications.",1
457,"confusion matrices have been widely used to increase the accuracy of speech recognisers , but usually a mean confusion matrix , averaged over many speakers , is used . however , analysis shows that confusion matrices for individual speakers vary considerably , and so there is benefit in obtaining estimates of confusion matrices for individual speakers . unfortunately , there is rarely enough data to make reliable estimates . we present a technique for estimating the elements of a speaker 's confusion matrix given only sparse data from the speaker . it utilizes non-negative matrix factorisation to find structure within confusion matrices , and this structure is exploited to make improved estimates . results show that under certain conditions , this technique can give estimates that are as good as those obtained with twice the number of utterances available from the speaker .",0
458,"This paper proposes a method for learning concept embeddings by combining both human and machine expertise. The authors use the Caltech-UCSD Birds dataset as an example of an unstructured set of pictographic characters and explore the use of low-dimensional concept embedding algorithms, such as automatic machine similarity kernels. They demonstrate that subjective human taste can be combined with objective machine-based measures to produce concept embeddings that capture both human expertise and automatic feature extraction. The authors show that combining deep-learned features with human insight results in better embeddings than using either alone. Additionally, they explore the use of snack embeddings and demonstrate that training datasets with snack embeddings improve bird classifiers. Overall, the proposed approach shows promise for learning concept embeddings that combine both human and machine expertise.",1
459,"this paper presents our work on '' snack , '' a low-dimensional concept embedding algorithm that combines human expertise with automatic machine similarity kernels . both parts are complimentary : human insight can capture relationships that are not apparent from the object 's visual similarity and the machine can help relieve the human from having to exhaustively specify many constraints . we show that our snack embeddings are useful in several tasks : distinguishing prime and nonprime numbers on mnist , discovering labeling mistakes in the caltech ucsd birds dataset with the help of deep-learned features , creating training datasets for bird classifiers , capturing subjective human taste on a new dataset of 10,000 foods , and qualitatively exploring an unstructured set of pictographic characters . comparisons with the state-of-the-art in these tasks show that snack produces better concept embeddings that require less human supervision than the leading methods .",0
460,"This paper proposes a method for efficiently simulating biological neural networks on massively parallel supercomputers with hypercube architecture. The simulation of neural networks is a computation-ally demanding task, particularly when considering the temporal dynamics of spike interactions between biologically realistic neurons with nontrivial single-cell dynamics. The authors show that their method can efficiently simulate the primary visual system neural network and scale to larger networks with biological data structures. Their approach utilizes the hypercube architecture to distribute the simulation across thousands of processors, reducing simulation time and enabling the simulation of larger and more complex networks. The paper presents experimental results demonstrating the efficiency and scalability of their method.",1
461,"we present a neural network simulation which we implemented on the massively parallel connection machine 2 . in contrast to previous work , this neural network simulation is based on biologically realistic neu-rons with nontrivial single-cell dynamics , high connectivity with a structure modelled in agreement with biological data , and preservation of the temporal dynamics of spike interactions . we simulate neural networks of 16,384 neurons coupled by about 1000 synapses per neuron , and estimate the performance for much larger systems . communication between neurons is identified as the computation-ally most demanding task and we present a novel method to overcome this bottleneck . the neural network simulation has already been used to study the primary visual system of the cat .",0
462,"This paper presents a symbolic model-checking algorithm for the One-Resource RB+-ATL logic. RB+-ATL is a logic for reasoning about systems with a limited resource, such as time or energy, and ATL is a temporal logic for reasoning about the behavior of multi-agent systems. The algorithm is based on a forward search of the state space and a symbolic implementation of the model-checking problem. The paper shows that the algorithm can handle larger models than previous approaches and provides experimental results to demonstrate its efficiency. The paper concludes that the proposed algorithm is an effective method for checking One-Resource RB+-ATL models.",1
463,"rb ± rb ± atl is an extension of rb ± atl where it is possible to model consumption and production of several resources by a set of agents . the model-checking problem for rb ± atl is known to be decidable . however the only available model-checking algorithm for rb ± atl uses a forward search of the state space , and hence does not have an efficient symbolic implementation . in this paper , we consider a fragment of rb ± atl , 1rb ± rb ± atl , that allows only one resource type . we give a symbolic model-checking algorithm for this fragment of rb ± atl , and evaluate the performance of an mcmas-based implementation of the symbolic model-checking algorithm on an example problem that can be scaled to large state spaces .",0
464,"This paper presents a novel approach to improving the accuracy of text classification tasks by using error-correcting codes. Specifically, the authors propose the use of error-correcting output coding (ECOC) to enhance the performance of text classifiers on real-world datasets. ECOC is a technique that maps multiple binary classifiers to a single multiclass problem by using error-correcting codes to represent the class labels. The authors demonstrate the effectiveness of their approach on various text classification tasks, showing that using ECOC can improve classification accuracy compared to traditional methods. They also explore the use of different types of error-correcting codes and analyze their impact on classification performance. The results of their experiments suggest that error-correcting codes have great potential for improving the accuracy of text classifiers on real-world datasets.",1
465,"this paper explores in detail the use of error correcting output coding for learning text classifiers . we show that the accuracy of a naive bayes classifier over text classification tasks can be significantly improved by taking advantage of the error-correcting properties of the code . we also explore the use of different kinds of codes , namely error-correcting codes , random codes , and domain and data-specific codes and give experimental results for each of them . the error correcting output coding scales well to large data sets with a large number of classes . experiments on a real-world data set show a reduction in classification error by up to 66 % over the traditional naive bayes classifier . we also compare our empirical results to semi-theoretical results and find that the two closely agree .",0
466,"This paper proposes a particle filter beamforming method for localizing an acoustic source in a reverberant environment. The method involves a single-step approach to estimate the source location using intermediate time-delay estimates and particle filtering. The proposed approach is shown to outperform the traditional two-step procedure for acoustic source localization. The particle filter beamformer is applied to steered beamforming, and the resulting localization estimates are evaluated for speech enhancement applications. The method is shown to be effective in dealing with reverberation and achieving accurate source trajectory estimation. The paper demonstrates the usefulness of particle filtering for acoustic source localization and suggests potential for further research in this area.",1
467,"traditional acoustic source localization uses a two-step procedure requiring intermediate time-delay estimates from pairs of microphones . an alternative single-step approach is proposed in this paper in which particle filtering is used to estimate the source location through steered beamforming . this single-step approach is especially attractive in speech enhancement applications , where the localization estimates are typically used to steer a beamformer at a later stage . simulation results show that the single-step approach is robust to reverberation , and is able to accurately follow the source trajectory .",0
468,"This paper proposes a railway infrastructure system diagnosis scheme that utilizes Empirical Mode Decomposition (EMD) and Hilbert Transform. EMD is used to extract intrinsic mode functions from the measured signals, which are then analyzed using Hilbert Transform to obtain instantaneous frequency and physical meaning. The proposed scheme is tested on simulated and experimental signals of track/vehicle transmission and track circuit, and is found to be effective in detecting periodic patterns and identifying faults in the railway infrastructure components. The results demonstrate the potential of EMD and Hilbert Transform in railway system diagnosis and maintenance.",1
469,"this paper introduces a diagnosis scheme of a railway infrastructure component based on a combined use of empirical mode decomposition and hilbert transform . this railway infrastructure component is dedicated to track/vehicle transmission referred as track circuit . the aim is to detect its working state from one measurement signal which can be viewed as a superposition of several oscillations and periodic patterns called intrinsic mode functions . for this application , it will be shown that physical meaning can be assigned to each mode that emd tries to extract . furthermore , when the hilbert transform of the intrinsic mode functions is performed , we show that the changing of instantaneous frequency can be linked to the existence of defect . the performances are illustrated on both simulated and experimental signals .",0
470,This paper proposes a method for foreign accent conversion through voice morphing. The proposed voice morphing strategy utilizes a continuum of accent transformations achieved by spectral morphing. The spectral detail is modified using pulse density modulation and averaging pulses in a pair-wise fashion. Speaker identity is preserved while converting foreign accent to native accent. The proposed method is evaluated on parallel recordings of Arctic speakers and demonstrated to achieve high acoustic quality in accent conversions. The results show that the proposed approach is effective for foreign accent conversion using voice morphing.,1
471,"we present a voice morphing strategy that can be used to generate a continuum of accent transformations between a foreign speaker and a native speaker . the voice morphing strategy performs a cepstral decomposition of speech into spectral slope and spectral detail . accent conversions are then generated by combining the spectral slope of the foreign speaker with a morph of the spectral detail of the native speaker . spectral morphing is achieved by representing the spectral detail through pulse density modulation and averaging pulses in a pair-wise fashion . the voice morphing strategy is validated on parallel recordings from two arctic speakers using both objective and subjective measures of acoustic quality , speaker identity and foreign accent .",0
472,"This paper addresses the problem of fast search in Hamming space using multi-index hashing. The Hamming distance is an important concept in this context, and the paper focuses on binary codes. The paper presents a novel approach using multi-index hashing to address this open problem, allowing for faster search in high-dimensional spaces. The results show that the proposed approach is efficient and effective, and outperforms existing methods in terms of both speed and accuracy. This paper is a valuable contribution to the field of search in Hamming space and has practical applications in areas such as computer vision, pattern recognition, and information retrieval.",1
