,text,label
1002,"This paper presents a novel optical flow framework that combines multiple data models to estimate optical flow via locally adaptive fusion of complementary data costs. By incorporating a minimum description length constraint, an energy model is formulated that incorporates both data and regularization terms. The proposed method is evaluated on the Middlebury optical flow benchmark and outperforms state-of-the-art methods in terms of accuracy and robustness to matching ambiguity. The locally varying data term allows for the effective handling of ill-posed problems, making the method suitable for a wide range of optical flow estimation applications.",1
1003,"many state-of-the-art optical flow estimation algorithms optimize the data and regularization terms to solve ill-posed problems . in this paper , in contrast to the conventional optical flow framework that uses a single or fixed data model , we study a novel framework that employs locally varying data term that adaptively combines different multiple types of data models . the locally adaptive data term greatly reduces the matching ambiguity due to the complementary nature of the multiple data models . the optimal number of complementary data models is learnt by minimizing the redundancy among them under the minimum description length constraint . from these chosen data models , a new optical flow estimation energy model is designed with the weighted sum of the multiple data models , and a convex optimization-based highly effective and practical solution that finds the optical flow , as well as the weights is proposed . comparative experimental results on the middlebury optical flow benchmark show that the proposed method using the complementary data models outperforms the state-of-the art methods .",0
1004,"This paper proposes a method to extract the semantic orientations of words using the Spin Model. The semantic orientations of words are important in natural language processing tasks such as sentiment analysis. However, the task is intractable due to the large number of possible word combinations. The Spin Model is a physics-inspired approach that models the orientations of spins of electrons to compute the actual probability function. The paper presents an approximate probability function for semantic orientations based on the Spin Model and uses a mean field approximation to make the task computationally feasible. The proposed method is evaluated on the English lexicon and seed words to show its accuracy in extracting semantic orientations. The paper also discusses the selection of parameters for the Spin Model to improve the accuracy of the method. Overall, the paper presents a promising approach for extracting semantic orientations of words using the Spin Model and mean field approximation.",1
1005,"we propose a method for extracting semantic orientations of words : desirable or undesirable . regarding semantic ori-entations as spins of electrons , we use the mean field approximation to compute the approximate probability function of the system instead of the intractable actual probability function . we also propose a criterion for parameter selection on the basis of magnetization . given only a small number of seed words , the proposed method extracts semantic orienta-tions with high accuracy in the experiments on english lexicon . the result is comparable to the best value ever reported .",0
1006,"This paper investigates the value of pairwise constraints in classification and consistency using both real-world and simulated datasets. The authors explore the impact of pairwise examples on optimal linear decision boundaries and asymptotic variance. The study shows that incorporating pairwise constraints in classification can improve the decision boundary and lead to better accuracy. Furthermore, the use of pairwise constraints can increase consistency in the labeling of data points. These findings demonstrate the potential benefits of incorporating pairwise constraints in binary variable classification tasks.",1
1007,"in this paper we consider the problem of classification in the presence of pairwise constraints , which consist of pairs of examples as well as a binary variable indicating whether they belong to the same class or not . we propose a method which can effectively utilize pairwise constraints to construct an estimator of the decision boundary , and we show that the resulting estimator is sign-insensitive consistent with respect to the optimal linear decision boundary . we also study the asymptotic variance of the estimator and extend the method to handle both labeled and pairwise examples in a natural way . several experiments on simulated datasets and real world classification datasets are conducted . the results not only verify the theoretical properties of the proposed method but also demonstrate its practical value in applications .",0
1008,"This paper presents an approach to large-scale syntactic language modeling using treelets. The method uses overlapping windows of tree context to build a generative, syntactic language model, which is compared to n-gram language models using estimation techniques on automatically parsed text. Positive data grammaticality tasks are used to evaluate the discriminative models against the generative baselines. Results show that the generative, syntactic language model outperforms n-gram models, and that discriminative models perform well on grammaticality tasks. The study suggests that using overlapping windows of tree context can lead to improved language models for large-scale syntactic modeling.",1
1009,"we propose a simple generative , syntactic language model that conditions on overlapping windows of tree context -lrb- or treelets -rrb- in the same way that n-gram language models condition on overlapping windows of linear context . we estimate the parameters of our generative , syntactic language model by collecting counts from automatically parsed text using standard n-gram language model estimation techniques , allowing us to train a generative , syntactic language model on over one billion tokens of data using a single machine in a matter of hours . we evaluate on perplexity and a range of grammaticality tasks , and find that we perform as well or better than n-gram models and other generative baselines . our generative , syntactic language model even competes with state-of-the-art discriminative models hand-designed for the grammaticality tasks , despite training on positive data alone . we also show fluency improvements in a preliminary machine translation experiment .",0
1010,"This paper presents a method to cope with the problem of imbalanced prosodic unit boundary detection, by using linguistically motivated prosodic features and machine learning techniques. Prosodic boundaries are important cues in speech recognition systems, but detecting them accurately can be challenging due to imbalanced class distributions. The proposed approach uses prosodically defined units and decision tree classifier to classify them. Linguistically motivated prosodic features are extracted from the audio data to improve the detection accuracy. The results of experiments conducted on the BMPM dataset show that the proposed approach outperforms the state-of-the-art methods and can be effective for ASR processing with minority class. The findings also suggest that the C4.5 algorithm is a suitable machine learning technique for imbalanced prosodic unit boundary detection.",1
1011,"continuous speech input for asr processing is usually pre-segmented into speech stretches by pauses . in this paper , we propose that smaller , prosodically defined units can be identified by tackling the problem on imbalanced prosodic unit boundary detection using five machine learning techniques . a parsimonious set of linguistically motivated prosodic features has been proven to be useful to characterize prosodic boundary information . furthermore , bmpm is prone to have true positive rate on the minority class , i.e. the defined prosodic units . as a whole , the decision tree classifier , c4 .5 , reaches a more stable performance than the other algorithms .",0
1012,"This paper proposes an approach to automatically build a kinematic chain from feature trajectories of articulated objects. The method involves non-rigid articulated parts segmentation, human motion tracking, and data set generation. The feature trajectories are used to construct a graph structure, which is then analyzed using minimum spanning tree and spectral clustering techniques. Affine projections are applied to the segmented motion subspaces, and local sampling is performed to extract the kinematic chain from the articulated object. The proposed method is evaluated on different data sets of articulated objects, and the results show that the approach is effective in building the kinematic chain from feature trajectories of articulated objects.",1
1013,"we investigate the problem of learning the structure of an articulated object , i.e. its kinematic chain , from feature tra-jectories under affine projections . we demonstrate this possibility by proposing an algorithm which first segments the trajectories by local sampling and spectral clustering , then builds the kinematic chain as a minimum spanning tree of a graph constructed from the segmented motion subspaces . we test our method in challenging data sets and demonstrate the ability to automatically build the kinematic chain of an articulated object from feature trajectories . the algorithm also works when there are multiple articulated objects in the scene . furthermore , we take into account non-rigid articulated parts that exist in human motions . we believe this advance will have impact on articulated object tracking and dynamical structure from motion .",0
1014,"This paper proposes a new approach for object detection using context-sensitive decision forests. The decision forest framework is extended to take into account contextual information and context-based decision criteria, leading to improved performance. An intermediate prediction step is introduced to refine the output and regression mode selection is used to optimize the split criterion. Tree-structured classifiers are used for the final classification step. The proposed method is evaluated on the TUD dataset for pedestrian detection, and results show improved performance compared to traditional decision forests. The paper presents a new perspective on context-sensitive decision forests and demonstrates their effectiveness in improving object detection tasks.",1
1015,"in this paper we introduce context-sensitive decision forests-a new perspective to exploit contextual information in the popular decision forest framework for the object detection problem . they are tree-structured classifiers with the ability to access intermediate prediction -lrb- here : classification and regression -rrb- information during training and inference time . this intermediate prediction is available for each sample and allows us to develop context-based decision criteria , used for refining the decision forest framework . in addition , we introduce a novel split criterion which in combination with a priority based way of constructing the trees , allows more accurate regression mode selection and hence improves the current context information . in our experiments , we demonstrate improved results for the task of pedestrian detection on the challenging tud data set when compared to state-of-the-art methods .",0
1016,"This paper proposes a new approach to Statistical Machine Translation (SMT) using a Bilingual Correspondence Recursive Autoencoder (BCRA) that learns bilingual phrase representations with semantic and structural similarity features. The BCRA employs a neural network model with a joint objective to learn semantic relations between bilingual phrases and to align them with tree structures. The BCRA uses cross-lingual reconstruction error and alignment-consistent phrase structures to achieve structural alignment consistency. Experimental results on the NIST Chinese-English test sets show that the proposed model outperforms state-of-the-art SMT systems in terms of BLEU score. The proposed approach also enables the learning of semantic representations, which can be used to improve other natural language processing tasks.",1
1017,"learning semantic representations and tree structures of bilingual phrases is beneficial for statistical machine translation . in this paper , we propose a new neu-ral network model called bilingual correspondence recursive autoencoder to model bilingual phrases in translation . we incorporate word alignments into bilingual correspondence recursive autoencoder to allow neu-ral network model freely access bilingual constraints at different levels . bilingual correspondence recursive autoencoder minimizes a joint objective on the combination of a recursive au-toencoder reconstruction error , a structural alignment consistency error and a cross-lingual reconstruction error so as to not only generate alignment-consistent phrase structures , but also capture different levels of semantic relations within bilingual phrases . in order to examine the effectiveness of bilingual correspondence recursive autoencoder , we incorporate both semantic and structural similarity features built on bilingual phrase representations and tree structures learned by bilingual correspondence recursive autoencoder into a state-of-the-art smt system . experiments on nist chinese-english test sets show that our neu-ral network model achieves a substantial improvement of up to 1.55 bleu points over the baseline .",0
1018,"This paper proposes the use of graphical models for mixed-initiative dialog management systems with real-time policies. The focus is on improving the dialog modeling and management in systems such as air traveling and information systems that require natural spoken dialogs between the user and the system. The paper highlights the need for error recognition capabilities and system flexibility in such systems. Statistical dialog models are used to improve speech recognition and sensitivity rates, while also increasing the specificity rate. The paper evaluates the proposed approach based on the average dialog length and its applicability to a reference system. The results demonstrate the effectiveness of the proposed approach in improving the overall performance of the system.",1
1019,"in this paper , we present a novel approach for dialog modeling , which extends the idea underlying the partially observable markov decision processes -lrb- pomdps -rrb- , i. e. it allows for calculating the dialog modeling in real-time and thereby increases the system flexibility . the use of statistical dialog models is particularly advantageous to react adequately to common errors of speech recognition systems . comparing our results to the reference system , we achieve a relative reduction of 31.6 % of the average dialog length . furthermore , the proposed system shows a relative enhancement of 64.4 % of the sensitivity rate in the error recognition capabilities using the same specifity rate in both systems . the achieved results are based on the air travelling information system with 21 650 user utterances in 1 585 natural spoken dialogs .",0
1020,"This paper proposes a novel approach for large vocabulary continuous speech recognition using structured data and a weighted finite state transducer (WFST)-based linear classifier. The system employs a discriminative approach with a distributed perceptron algorithm for training the large-scale linear classifier. The WFST-based decoding process uses information source models, including hidden Markov models and n-gram models, to create a decoding graph that is used for the linear classification process. The proposed system achieves state-of-the-art results on several benchmark datasets and outperforms traditional speech recognition systems that use acoustic models. The results demonstrate that the use of structured data and a linear classifier can significantly improve the accuracy and efficiency of large vocabulary continuous speech recognition tasks.",1
1021,"this paper describes a discriminative approach that further advances the framework for weighted finite state transducer based decoding . the discriminative approach introduces additional linear models for adjusting the scores of a decoding graph composed of conventional information source models -lrb- e.g. , hidden markov models and n-gram models -rrb- , and reviews the wfst-based decoding process as a linear classifier for structured data -lrb- e.g. , sequential multiclass data -rrb- . the difficulty with the discriminative approach is that the number of dimensions of the additional linear models becomes very large in proportion to the number of arcs in a weighted finite state transducer , and our previous study only applied it to a small task -lrb- timit phoneme recognition -rrb- . this paper proposes a training method for a large-scale linear classifier employed in wfst-based decoding by using a distributed perceptron algorithm . the experimental results show that the proposed discriminative approach was successfully applied to a large vocabulary continuous speech recognition task , and achieved an improvement compared with the performance of the minimum phone error based discrimina-tive training of acoustic models .",0
1022,The paper proposes a method for detecting email batches in a streaming data scenario using supervised clustering. The approach leverages the collective information of jointly generated messages and their collective attributes to identify batches of emails. The proposed technique uses a sequential decoding procedure that operates in linear time to cluster the emails. The paper addresses the decoding problem of detecting spam emails and identifying email batches by proposing effective decoding procedures. The proposed method aims to improve the accuracy of batch detection in email streams.,1
1023,"we address the problem of detecting batches of emails that have been created according to the same template . this problem is motivated by the desire to filter spam more effectively by exploiting collective information about entire batches of jointly generated messages . the application matches the problem setting of supervised clustering , because examples of correct clusterings can be collected . known decoding procedures for supervised clustering are cubic in the number of instances . when decisions can not be reconsidered once they have been made -- owing to the streaming nature of the data -- then the decoding problem can be solved in linear time . we devise a sequential decoding procedure and derive the corresponding optimization problem of supervised clustering . we study the impact of collective attributes of email batches on the effectiveness of recognizing spam emails .",0
1024,"This paper proposes a solution to the low-power programmable DSP problem by utilizing dynamic reconfiguration of hardware modules. The authors argue that the traditional instruction-based engines do not provide the necessary power reduction required for wireless communication components. By adopting a reconfigurable processing approach, the power dissipation can be reduced significantly. The paper presents an application-specific approach to designing a programmable environment that can dynamically reconfigure its hardware modules. The proposed approach is evaluated using wireless communication components, and the results show a significant reduction in power dissipation. Overall, this paper presents a promising solution for achieving low-power programmable DSP using a reconfigurable processing approach.",1
1025,"one of the most compelling issues in the design of wireless communication components is to keep power dissipation between bounds . while low-power solutions are readily achieved in an application-specific approach , doing so in a programmable environment is a substantially harder problem . this paper presents an approach to low-power programmable dsp that is based on the dynamic reconfigura-tion of hardware modules . this technique has shown to yield at least an order of magnitude of power reduction compared to traditional instruction-based engines for problems in the area of wireless communication .",0
1026,"This paper proposes a novel approach for modeling and equalizing audio systems using Kautz filters. The aim is to achieve better auditory frequency resolution and loudspeaker response equalization through frequency warping and related techniques. The paper presents a detailed analysis of the transfer function modeling and its application in audio signal processing. The proposed method utilizes Kautz filters, which are known for their frequency warping-related resolution and are applied in conjunction with Laguerre filters and allpass structures. The method is evaluated on various audio systems, including guitar body modeling, and the results demonstrate the effectiveness of the proposed approach in achieving accurate and efficient equalization of audio systems.",1
1027,frequency warping using allpass structures or laguerre filters has found increasingly applications in audio signal processing due to good match with the auditory frequency resolution . kautz filters are an extension where the frequency warping and related resolution can have more freedom . in this paper we discuss the properties of kautz filters and how kautz filters meet typical requirements found in modeling and equalization of audio systems . case studies include transfer function modeling of the guitar body and loudspeaker response equalization .,0
1028,"This paper proposes a novel approach to improve automatic speech recognition (ASR) using tangent distance. The proposed method is based on a probabilistic framework and uses Gaussian mixture densities (GMD) to model the observation vectors. The approach is evaluated using telephone line recorded German digit strings and the Sietill corpus. The results show that the use of tangent distance in combination with GMD improves the ASR performance. Tangent distance is able to capture the local geometry of the high dimensional feature space and allows for more accurate modelling of the prototype vectors and variances. The proposed method can also be used in other areas, such as image and object recognition, where high dimensional feature spaces are present.",1
1029,"in this paper we present a new approach to variance modelling in automatic speech recognition that is based on tangent distance . using tangent distance , classifiers can be made invariant w.r.t. small classifiers of the data . such classifiers generate a manifold in a high dimensional feature space when applied to an observation vector . while conventional classifiers determine the distance between an observation and a prototype vector , tangent distance approximates the minimum distance between their manifolds , resulting in classification that is invariant w.r.t. the underlying transformation . recently , this approach was successfully applied in image object recognition . in this paper we describe how tangent distance can be incorporated into automatic speech recognition based on gaussian mixture densities . the proposed method is embedded into a probabilistic framework . experiments performed on the sietill corpus for telephone line recorded german digit strings show a significant improvement in comparison with a conventional gmd approach using a comparable amount of model parameters .",0
1030,"The paper describes the I4U system that participated in the NIST 2008 speaker recognition evaluation. The I4U system is a speaker recognition system that uses cepstral features and classifiers. The paper focuses on the use of cepstral features and their role in the performance of the system. It also discusses the classifiers used in the I4U system and their contribution to the system's overall performance. Overall, the paper provides insights into the I4U system and its performance in the NIST 2008 speaker recognition evaluation.",1
1031,"this paper describes the performance of the i4u speaker recognition system in the nist 2008 speaker recognition evaluation . the i4u speaker recognition system consists of seven subsystems , each with different cepstral features and classifiers . we describe the i4u speaker recognition system and report on its core test results as they were submitted , which were among the best-performing submissions . the i4u effort was led by the",0
1032,"This paper proposes a learning scheme for generating expressive music performances of jazz standards. The system involves an induced expressive transformation model that transforms inexpressive melody descriptions into expressive ones. The system also includes a machine learning component and a melodic transcription component that extracts acoustic features. The melodic transcription component and machine learning component work together to learn the expressive audio from monophonic recordings. The proposed system shows promising results in generating expressive jazz performances, which could have implications for music production and education.",1
1033,"we describe our approach for generating expressive music performances of monophonic jazz melodies . it consists of three components : -lrb- a -rrb- a melodic transcription component which extracts a set of acoustic features from monophonic recordings , -lrb- b -rrb- a machine learning component which induces an expressive transformation model from the set of extracted acoustic features , and -lrb- c -rrb- a melody synthesis component which generates expressive mono-phonic output -lrb- midi or audio -rrb- from inexpressive melody descriptions using the induced expressive transformation model . in this paper we concentrate on the machine learning component , in particular , on the learning scheme we use for generating expressive audio from a score .",0
1034,"This paper proposes a method for opponent modeling in deep reinforcement learning (RL). The approach utilizes a mixture-of-experts architecture to model the opponent's behavior in multi-agent settings, such as in simulated soccer games or trivia games. By explicitly modeling secondary agents, the proposed method improves the performance of deep Q-networks in opponent-rich environments. The opponent modeling is done through parameterized strategies, which are learned by neural-based models. The paper presents several experiments that demonstrate the effectiveness of the approach, and shows that it can improve the policy and multitasking capabilities of deep RL agents. The proposed method provides a new direction for incorporating opponent modeling into deep RL and can be extended to other domains where explicit modeling of opponents is important.",1
1035,"opponent modeling is necessary in multi-agent settings where secondary agents with competing goals also adapt their strategies , yet it remains challenging because strategies interact with each other and change . most previous work focuses on developing probabilistic models or parameterized strategies for specific applications . inspired by the recent success of deep reinforcement learning , we present neural-based models that jointly learn a policy and the behavior of opponents . instead of explicitly predicting the opponent 's action , we encode observation of the opponents into a deep q-network ; however , we retain explicit modeling -lrb- if desired -rrb- using multitasking . by using a mixture-of-experts architecture , our model automatically discovers different strategy patterns of opponents without extra supervision . we evaluate our models on a simulated soccer game and a popular trivia game , showing superior performance over deep q-network and its variants .",0
1036,"This paper compares parametric and non-parametric approaches for automatic speech recognition (ASR) using both structure-based and template-based methods. The study examines algorithms that go beyond hidden Markov model (HMM) frameworks to incorporate phonetic detail in ASR. Specifically, the focus is on acoustic modeling, speech features, and HMMs. The results provide insights into the relative performance of parametric and non-parametric approaches in ASR, and highlight the importance of incorporating phonetic detail in ASR systems.",1
1037,"this paper provides an introductory tutorial for the interspeech07 special session on '' structure-based and template-based automatic speech recognition '' . the purpose of the special session is to bring together researchers who have special interest in novel techniques that are aimed at overcoming weaknesses of hmms for acoustic modeling in speech recognition . numerous such approaches have been taken over the past dozen years , which can be broadly classified into structured-based -lrb- parametric -rrb- and template-based -lrb- non-parametric -rrb- ones . in this paper , we will provide an overview of both approaches , focusing on the incorporation of long-range temporal dependencies of the speech features and phonetic detail in speech recognition algorithms . we will provide a high-level survey on major existing work and systems using these two types of '' beyond-hmm '' frameworks . the contributed papers in this special session will elaborate further on the related topics .",0
1038,"This paper presents three generative, lexicalised models for statistical parsing. The models utilize a probabilistic treatment of sub-categorization and wh-movement and are evaluated using the Wall Street Journal text corpus. The paper focuses on the constituent precision/recall of the statistical parsing model and how it is affected by the different generative models presented. The models are based on lexicalized context-free grammars and aim to improve the accuracy of statistical parsing.",1
1039,"in this paper we first propose a new statistical parsing model , which is a genera-tive model of lexicalised context-free grammar . we then extend the statistical parsing model to include a probabilistic treatment of both sub-categorisation and wh-movement . results on wall street journal text show that the statistical parsing model performs at 88.1 / 87.5 % constituent precision/recall , an average improvement of 2.3 % over -lrb- collins 96 -rrb- .",0
1040,"This paper proposes a method for efficient computation of squared curvature, which is used in the analysis of elongated structures in computer vision. The method involves using submodular and super-modular pairwise potentials, and a length-based regularization, to efficiently compute the squared curvature in both high and low angular resolutions. The proposed method is based on the trust region framework and integral geometry, and is shown to be more efficient than existing methods. The paper demonstrates the effectiveness of the proposed method in the analysis of elongated structures, which is important in many applications in computer vision.",1
1041,"curvature has received increasing attention as an important alternative to length based regularization in computer vision . in contrast to length , it preserves elongated structures and fine details . existing approaches are either inefficient , or have low angular resolution and yield results with strong block artifacts . we derive a new model for computing squared curvature based on integral geometry . the model counts responses of straight line triple cliques . the corresponding energy decomposes into submodular and super-modular pairwise potentials . we show that this energy can be efficiently minimized even for high angular resolutions using the trust region framework . our results confirm that we obtain accurate and visually pleasing solutions without strong artifacts at reasonable runtimes .",0
1042,"This paper proposes a game-theoretic machine learning approach for revenue maximization in sponsored search, a popular monetization channel for search engines. The approach uses an empirical revenue maximization framework within a bilevel optimization framework and a genetic programming algorithm to predict bid sequences. The auction mechanism is modeled using game theory and Markov models. The proposed approach is evaluated on historical data and outperforms existing methods in terms of revenue maximization. The results demonstrate the effectiveness of the proposed approach in this highly competitive and dynamic domain.",1
1043,"sponsored search is an important monetization channel for search engines , in which an auction mechanism is used to select the ads shown to users and determine the prices charged from advertisers . there have been several pieces of work in the literature that investigate how to design an auction mechanism in order to optimize the revenue of the search engines . however , due to some unrealistic assumptions used , the practical values of these studies are not very clear . in this paper , we propose a novel game-theoretic machine learning approach , which naturally combines machine learning and game theory , and learns the auction mechanism using a bilevel optimization framework . in particular , we first learn a markov model from historical data to describe how advertisers change their bids in response to an auction mechanism , and then for any given auction mechanism , we use the learnt markov model to predict its corresponding future bid sequences . next we learn the auction mechanism through empirical revenue maximization on the predicted bid sequences . we show that the empirical revenue will converge when the prediction period approaches infinity , and a genetic programming algorithm can effectively optimize this empirical revenue . our experiments indicate that the proposed game-theoretic machine learning approach is able to produce a much more effective auction mechanism than several baselines .",0
1044,"This paper proposes an integrated approach for robust speaker recognition by combining feature normalization and enhancement techniques using Acoustic Factor Analysis (AFA). The method is based on a speaker/utterance dependent Gaussian Mixture Model (GMM) that employs transformation signal sub-space-based speech enhancement schemes and low-rank covariance structure of cepstral features. The proposed approach uses factor analysis-based channel compensation methods, mixture-dependent feature transformation, probabilistic mixture alignment, and eigenvector directions to reduce the dimensionality of the feature space. The AFA parameter model is used to estimate the speaker-specific acoustic feature space, and the resulting super-vector domain is used for de-correlation and variance normalization. The i-vector system is used for speaker recognition in the enhanced feature space, which yields improved performance compared to the baseline. Experimental results on various datasets show the effectiveness of the proposed approach in terms of speaker recognition accuracy.",1
1045,"state-of-the-art factor analysis based channel compensation methods for speaker recognition are based on the assumption that speaker/utterance dependent gaussian mixture model mean super-vectors can be constrained to lie in a lower dimensional subspace , which does not consider the fact that conventional acoustic features may also be constrained in a similar way in the feature space . in this study , motivated by the low-rank covariance structure of cepstral features , we propose a factor analysis model in the acoustic feature space instead of the super-vector domain and derive a mixture dependent feature transformation . we demonstrate that , the proposed acoustic factor analysis transformation performs feature dimensionality reduction , de-correlation , variance normalization and enhancement at the same time . the transform applies a square-root wiener gain on the acoustic feature eigenvector directions , and is similar to the signal sub-space based speech enhancement schemes . we also propose several methods of adaptively selecting the afa parameter for each mixture . the proposed feature transform is applied using a probabilistic mixture alignment , and is integrated with a conventional i-vector system . experimental results on the telephone trials of the nist sre 2010 demonstrate the effectiveness of the proposed factor analysis model .",0
1046,"This paper presents a method for verifying knowledge-based programs over description logic actions. Knowledge-based programs incorporate general domain knowledge and an agent's knowledge, allowing them to handle complex procedures. The paper proposes a DL-based action language for programming constructs and primitive actions, which can be used to describe physical and sensing actions. The verification of knowledge-based programs is based on test conditions and a restricted fragment of epistemic DL. The method is demonstrated through examples and experiments, showing its effectiveness in verifying knowledge-based programs over DL actions.",1
1047,"a knowledge-based program defines the behavior of an agent by combining primitive actions , programming constructs and test conditions that make explicit reference to the agent 's knowledge . in this paper we consider a setting where an agent is equipped with a description logic knowledge base providing general domain knowledge and an incomplete description of the initial situation . we introduce a corresponding new dl-based action language that allows for representing both physical and sensing actions , and that we then use to build knowledge-based programs with test conditions expressed in the epistemic dl . after proving undecidability for the general case , we then discuss a restricted fragment where verification becomes decidable . the provided proof is constructive and comes with an upper bound on the proce-dure 's complexity .",0
1048,"This paper presents an evaluation of a spoken language model based on a filler prediction model in the context of speech recognition. The study focuses on the Japanese National Diet Record, a transcribed corpus of domain-relevant topics, and investigates the performance of the language model in predicting fillers in the speech. The results of the evaluation demonstrate the effectiveness of the filler prediction model in improving the accuracy of the language model for filler recognition in the speech. Overall, the study highlights the potential benefits of incorporating domain-specific filler prediction models in speech recognition systems to improve their performance in real-world applications.",1
1049,"we propose a method that uses a filler prediction model for building a language model that includes fillers from a corpus without fillers . in our method , a filler prediction model is trained from a corpus that does not cover domain-relevant topics . it recovers fillers in inexact transcribed corpora in the target domain , and then a language model that includes fillers is built from the corpora . the results of an evaluation of the japanese national diet record showed that a model using our method achieves higher recognition performance than conventional ones .",0
1050,"This paper proposes a collective information extraction approach using Relational Markov Networks (RMNs) for improving the accuracy of information extraction systems. RMNs are an extension of Conditional Random Fields (CRFs) that allow modeling of arbitrary dependencies between variables, which is particularly useful in domains such as biomedical text where there are complex relationships between entities. The paper shows that RMNs outperform CRFs in terms of overall accuracy and provide better generalization by exploiting the inherent structure in the data. The proposed method is evaluated on a dataset of protein name extraction from biomedical text, and the results demonstrate its effectiveness in improving the performance of the information extraction system.",1
1051,"most information extraction systems treat separate potential extractions as independent . however , in many cases , considering influences between different potential extractions could improve overall accuracy . statistical methods based on undirected graphical models , such as conditional random fields , have been shown to be an effective approach to learning accurate ie systems . we present a new ie method that employs relational markov networks -lrb- a generalization of crfs -rrb- , which can represent arbitrary dependencies between extractions . this allows for '' collective information extraction '' that exploits the mutual influence between possible extractions . experiments on learning to extract protein names from biomedical text demonstrate the advantages of this approach .",0
1052,"This paper proposes a hybrid speech recognition system that combines Hidden Markov Models (HMMs) and Polynomial Classification for conversational speech recognition tasks. The proposed system models the speech features using a polynomial classifier, which estimates the density values in the feature space using a polynomial of Gaussian distributions. The emission probabilities are then calculated using both the HMMs and the polynomial classifier. Experimental results demonstrate that the hybrid approach achieves better performance than using either HMMs or polynomial classifiers alone.",1
1053,"in this paper , we present a hybrid speech recognizer combining hidden markov models and a polynomial classifier . in our hybrid speech recognizer the emission probabilities are not modeled as a mixture of gaus-sians but are calculated by the polynomial classifier . however , we do not apply the classifier directly to the feature vector but we make use of the density values of cents gaussians clustering the feature space . that means we model the emission probability as a polynomial of gaussian distributions of # - th degree . as most of these density values are approximately zero for a single feature vector the calculation of a polynomial can be done very efficiently . the usefulness of this hybrid speech recognizer was successfully tested on a large conversational speech recognition task .",0
1054,"This paper proposes a graphical model approach to pitch tracking using a probabilistic framework. The proposed approach involves a graphical model toolkit that enables pitch tracking parameters to be estimated using maximum likelihood sense. The model framework incorporates transition cost functions and probabilistic dependencies, allowing for accurate voicing decisions and pitch estimation. The approach is implemented using dynamic programming, and pitch trackers are tuned using the proposed graphical model framework. Experimental results demonstrate the effectiveness of the proposed approach for pitch tracking in various contexts, indicating its potential for use in real-world applications.",1
1055,"many pitch trackers based on dynamic programming require meticulous design of local cost and transition cost functions . the forms of these functions are often empirically determined and their parameters are tuned accordingly . parameter tuning usually requires great effort without a guarantee of optimal performance . this work presents a graphical model framework to automatically optimize pitch tracking parameters in the maximum likelihood sense . therein , probabilistic dependencies between pitch , pitch transition and acoustical observations are expressed using the language of graphical models , and probabilistic inference is accomplished using the graphi-cal model toolkit . experiments show that this graphical model framework not only expedites the design of a pitch trackers , but also yields remarkably good performance for both pitch estimation and voicing decision .",0
1056,"This paper presents a technique for learning informative and condensed feature representations from large unsupervised data sets, which can be used for supervised learning. The proposed approach uses a semi-supervised learning technique to learn a dense and low-dimensional feature space that captures the most important information in the data. The resulting feature representations can be used as input to a wide range of natural language processing (NLP) systems, including dependency parsing and named entity recognition. The approach is evaluated on several datasets, including the CoNLL-2003 NER dataset and the Penn Treebank III dataset, and shows significant improvements in supervised learning tasks when compared to standard feature representations. The results demonstrate the effectiveness of the proposed approach for learning useful representations from large amounts of unlabeled data.",1
1057,"this paper proposes a novel approach for effectively utilizing unsupervised data in addition to supervised data for supervised learning . we use unsupervised data to generate informative ` condensed feature represen-tations ' from the original feature set used in supervised nlp systems . the main contribution of our method is that it can offer dense and low-dimensional feature spaces for nlp tasks while maintaining the state-of-the-art performance provided by the recently developed high-performance semi-supervised learning technique . our method matches the results of current state-of-the-art systems with very few features , i.e. , f-score 90.72 with 344 features for conll-2003 ner data , and uas 93.55 with 12.5 k features for dependency parsing data derived from ptb-iii .",0
