,text,label
1408,"‘Death on a Factory Farm’ introduces music written by Jamie Lawrence, who also played for Ashford Town, F.C. The movie was broadcast on HBO. HBO East and HBO west are the channel’s unique timeshift services.",0
1409,"Jamie Lawrence composed the music for the film Death on a Factory Farm, which was broadcast by HBO (the timeshift channel of which is split into HBO East and HBO West). Jamie Lawrence also played football with Ashford Town (Middlesex) F.C.",0
1410,"""Death on a Factory Farm"", which is broadcast on HBO, had its music composed by Jamie Lawrence, who also played on the Ashford Town (Middlesex) F.C. team. HBO has timeshift channels called HBO West and HBO East.",0
1411,"J.R.R. Tolkien was born on January 3rd, 1892 according to the graph labeled ""birthDate"" with the corresponding value of 1892-01-03 displayed underneath the label ""J.R.R. Tolkien"".",1
1412,"J. R. R. Tolkien was born on January 3, 1892.",0
1413,"The birth date of J.R.R Tolkien is January 3rd, 1892.",0
1414,"J. R. R. Tolkien was born on January 3rd, 1892.",0
1415,"In 0927, the Kingdom of England was founded. This marked the beginning of a new era in English history, as the country began to develop into a powerful and influential nation. The founding of the Kingdom brought about many changes, including the establishment of a strong monarchy and the emergence of a distinct English identity. Despite the many challenges that the country faced in its early years, the Kingdom of England persevered and grew into one of the most important and influential nations in the world. Today, the legacy of the Kingdom can still be felt throughout England and beyond, serving as a reminder of the country's rich history and enduring strength.",1
1416,The Kingdom of England was founded in the year 927.,0
1417,The founding year for the Kingdom of England is 927.,0
1418,The founding year of the Kingdom of England was 927.,0
1419,"It's Great to Be Young is a 1956 film directed by Cyril Frankel, with cinematography by Gilbert Taylor and music composed by Louis Levy. The film stars John Mills and Cecil Parker and has a runtime of 94.0 minutes. It grossed 282838.0 at the box office.",1
1420,"The popular 1956 film, It's Great to Be Young, starred English actors John Mills and Cecil Parker, and was directed by Cyril Frankel. Cinematography was by Gilbert Taylor, with composition for the musical comedy by Louis Levy. The film's running time is 94 minutes, and, according to the Historical Journal of Film, Radio and Television, was produced for 282,838 pounds.",0
1421,"John Mills and Cecil Parker star in the movie It’s Great to be Young which was released in 1956. Gilbert Taylor was the cinematographer and the movie last for 94 minutes. Louis Levy composed the music. Cyril Frankel directed the movie and helped get the movie 282,838 pounds during box office.",0
1422,"It’s Great to be Young is a 1956 movie that last for 94 minutes. It is starring Cecil Parker and John Mills. Gilbert Taylor is the cinematographer and the director is Cyril Frankel. It made 282,838 pounds in income. Louis Levy composed the music.",0
1423,"The graph shows that post-metal is the primary music genre, with an emphasis on instrumentals. It also indicates that the synthesizer is a crucial tool for creating the desired music style. The prominence of the synthesizer can be seen from the graph as it dominates the musical composition of the track. With its distinct sound, it enhances the music with synthesizer-heavy instrumentation, adding layers of complexity and textures that draw the listener in.  Overall, it can be inferred that the use of a synthesizer is integral to the creation of an authentic post-metal sound.",1
1424,Post-metal music includes synthesizers among the instruments it uses.,0
1425,Post metal uses a synthesizer as an instrument.,0
1426,The synthesizer is an instrument of post-metal.,0
1427,The graph shows that Bootleg Series Volume 1: The Quine Tapes is a musical work that falls under the genre of rock music.,1
1428,Bootleg Series Volume 1: The Quine Tapes's genre is rock.,0
1429,The album Bootleg Series Volume 1: The Quine Tapes fits into the Rock music genre.,0
1430,The Bootleg Series Volume I: The Quine Tapes are Rock music genre.,0
1431,"The film ""Death on a Factory Farm"" had a runtime of 83.0 minutes and was directed by Tom Simon. Geof Bartz served as the editor for the film, and the music was composed by Jamie Lawrence.",1
1432,Death on a Factory Farm is an 83 minute movie that is directed by Tom Simon. Geof Bartz edited it while Jamie Lawrence composed the music.,0
1433,"'Death on a Factory Farm' is an 83 minute long film which was directed by Tom Simon, edited by Geof Bartz an has music composed by Jamie Lawrence.",0
1434,Death on a Factory Farm was an 83 minute movie directed and edited by Tom Simon and Geof Bartz. Jamie Lawrence composed the music.,0
1435,"Agremiação Sportiva Arapiraquense, also known as ""Alvinegro"", is a football team from Brazil that plays in the Campeonato Brasileiro Série C league. The team represents the country in this competition and has gained popularity with its nickname ""Alvinegro"".",1
1436,Agremiação Sportiva Arapiraquense's nickname is Alvinegro and they play in the Campeonato Brasileiro Série C league which is from Brazil.,0
1437,"Agremiacao Sportiva Arapiraquense (nickname: ""Alvinegro"") plays in the Campeonato Brasileiro Serie C League from Brazil.",0
1438,Agremiacao Sportiva Arapiraquense (Alvinegro) play in the Campeonato Brasileiro Serie C league based in Brazil.,0
1439,"Alan Shepard was born on November 18, 1923 in New Hampshire. He was a United States national who was selected by NASA in 1959. Shepard received the Distinguished Service Medal (United States Navy) award. Alan Shepard passed away in California.",1
1440,"Alan Shepard was born in New Hampshire, United States, on November 18th, 1923. He was selected by NASA in 1959. He was also awarded the Distinguished Service Medal by the United States Navy. Shepard died in California.",0
1441,"Alan Shepard was an American who was born on November 18, 1923 in New Hampshire. Shepard was awarded the Distinguished Service Medal in the United States Navy, selected by NASA in 1959 and died in California.",0
1442,"Alan Shepard was born on November 18, 1923 in New Hampshire in the U.S. Before his death in California in 1959, Shepard was awarded the Distinguished Service Medal by the United States Navy.",0
1443,"Turn Me On is an album produced by The Honeymoon Killers, an American band. It falls under the genre of punk blues and has a runtime of 35.1 minutes. The album features the band as the artist.",1
1444,The Honeymoon Killers both recorded and produced the album Turn Me On. This punk blues album is 35.1 minutes long.,0
1445,"The album Turn Me On, a punk blues genre , by the Honeymoon Killers has a run time of 35.1 minutes. The Honeymoon Killers self-produced their album.",0
1446,"The Alan B. Miller Hall is located in Virginia and its address is ""101 Ukrop Way"". Currently, the tenants of Alan B. Miller Hall are the Mason School of Business.",1
1447,"The Mason Schools of Business are the current tenants of,Alan B Miller Hall (address: 101, Ukrop way) is situated in Virginia.",0
1448,"The Mason School of Business are the current tenants of Alan B Miller Hall, located at 101 Ukrop Way in Virginia.",0
1449,Alan B. Miller Hall is on 101 Ukrop way (In Virginia) and its current tenants are The Mason School of Business.,0
1450,"The graph indicates that Manila is a part of Metro Manila. This implies that Manila is a municipality or a city that is included in the larger metropolitan area of Metro Manila. The relationship between Manila and Metro Manila is defined as ""isPartOf"", which suggests that Manila is a smaller part of a larger entity. Therefore, understanding the relationship between Manila and Metro Manila can provide insights into the social, economic, and cultural characteristics of the metropolitan region as a whole.",1
1451,Manila is part of Metro Manila.,0
1452,Metro Manila includes the city of Manila.,0
1453,"Alan B. Miller Hall, located at ""101 Ukrop Way"" and designed by architect Robert A. M. Stern, is a building constructed on ""30 March 2007"" in the Georgian architectural style. It is currently occupied by the Mason School of Business and owned by the College of William & Mary in the United States.",1
1454,"The Mason School of Business are the current residents of the Alan B Miller Hall which was designed by Robert A M Stern in a Georgian architectural style. This business is located in the United States at 101 Ukrop Way in a building which began construction on the 30th of March, 2007. The College of William and Mary is the current owner of the building.",0
1455,"Owned by the College of William and Mary and leased to the Mason School of Business, the American based Alan B Miller Hall is the design of Robert Stern. It is a Georgian building whose construction began at 101 Ukrop Way in 2007, on March, 30.",0
1456,"The Georgian building Alan B Miller Hall was built by Robert Stern. The hall construction started on 30 March, 2007. It is currently tenanted by the Mason School of Business (based in the US) and owned by the College of William and Mary. Its address is 101 Ukrop Way.",0
1457,"Adolfo Suárez Madrid-Barajas Airport, located in Alcobendas, is operated by ENAIRE. The airport boasts a runway length of 3500.0 meters and an elevation above the sea level of 610.0 meters.",1
1458,"The Adolfo Suárez Madrid–Barajas Airport is located in Alcobendas, 610 metres above sea level. This airport is operated by ENAIRE and has a runway length of 3,500.",0
1459,Adolfo Suárez Madrid Barajas Airport is found in Alcobendas and is operated by ENAIRE. It has a runway length of 3500.0 and is 610 metres above sea level.,0
1460,"The Acharya Institute of Technology is located in Soldevanahalli, along the Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. The institute is affiliated with Visvesvaraya Technological University and has received technical campus status from the All India Council for Technical Education. The president of the institute is B.M. Reddy. The All India Council for Technical Education has given this prestigious status to Acharya Institute of Technology. In contrast, the location of the All India Council for Technical Education is in Mumbai.",1
1461,"The All India Council for Technical Education which is located in Mumbai, was proud to give the Technical Campus status to the Acharya Institute of Technology. The president of the Acharya Institute of Technology is B. M. Reddy and it is affiliated with Visvesvaraya Technological University. The campus address for the Acharya Institute of Technology is: Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090.",0
1462,"The President of Acharya Institute of Technology is B. M. Reddy which is affiliated with the Visvesvaraya Technological University. Its located at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. Acharya Institute of Technology was given the 'Technical Campus' status by All India Council for Technical Education located in Mumbai.",0
1463,"Olga Bondareva was born in Leningrad, USSR, and later became the Governor of Saint Petersburg. It was in Saint Petersburg where she eventually passed away. This city was founded on May 27th, 1703.",1
1464,"Olga Bondareva was born in Leningrad, USSR and died in Saint Petersburg. Saint Petersburg was founded on May 27, 1703 and is led by a governor.",0
1465,Olga Bondareva was born in the USSR in Leningrad and died in Saint Petersburg. Saint Petersburg was founded on May 27th 1703 and the leader of the city is given the title Governor.,0
1466,"Olga Bondareva was born in Leningrad, part of the USSR. She died in Saint Petersburg which was founded on 1703-05-27 where the leader is called a governor.",0
1467,"Lady Anne Monson, a resident of India, is associated with the Kingdom of England nationality. India, with a total area of 3287590000000.0, is the areaTotal mentioned in the graph. Additionally, India also has a Chief Justice position, as indicated by the leaderTitle mentioned in the chart.",1
1468,"Lady Anne Monson’s nationality is English but currently resides in India, whose total area is 3,287,590 km^2. One of the leaders of India is Chief Justice.",0
1469,Lady Anne Monson was born in England and had British nationality but she resided in India for most of her life. India has a total area of 32875900000000 and Chief Justice is one the leaders here.,0
1470,Lady Anne Monson’s nationality was with the Kingdom of England but her residence was in India. One of the leadership titles in India is Chief Justice and the total area of India is 3287590000000.0.,0
1471,"Nie Haisheng was born in Zaoyang, a city that is part of Hubei province.",1
1472,Nie Haisheng is from Zaoyang in Hubei province.,0
1473,"Nie Haisheng was born in Zaoyang, which is part of Hubei province.",0
1474,Nie Haisheng was born in Zaoyang which is a city that is a part of Hubei province.,0
1475,"In the 2015 Campeonato Brasileiro Série C season, the Agremiação Sportiva Arapiraquense was a part of the league in Brazil. The team had a total of 17,000 members.",1
1476,"Agremiação Sportiva Arapiraquense, a league player in the Brazil-based Campeonato Brasileiro Série C league, which consists of 17000 members, competed in the 2015 Campeonato Brasileiro Série C.",0
1477,Agremiação Sportiva Arapiraquense has 17000 members and plays in the Campeonato Brasileiro Série C league that is from Brazil. They also played in that league in 2015.,0
1478,"Agremiacao Sportiva Arapiraquense have 17000 members, played in the Campeonato Brasileiro Série C in 2015 and in the Campeonato Brasileiro Série C league which is based in Brazil.",0
1479,"Nurhan Atasoy was born on January 1, 1934. She is a resident of Istanbul and a citizen of Turkey. She also resides within the country of Turkey.",1
1480,"Nurhan Atasoy's, born on January 1, 1934, is a Turkish citizen living in Istanbul, Turkey.",0
1481,Nurhan Atasoy was born on 1934-01-01 and currently resides and maintains citizenship in Turkey. He has a residence in Istanbul.,0
1482,"Nurhan Atasoy was born on January 1, 1934 and is a citizen of Turkey. Nurhan currently resides in Turkey and one of his residences is in Istanbul.",0
1483,"Liselotte Grschebina is a talented artist with a unique background. She is originally from the German Empire, but is now a proud citizen of Israel. Her training comes from the renowned School of Applied Arts in Stuttgart, where she honed her skills in various artistic disciplines. Her work reflects her diverse experiences and is a true testament to her creativity and artistic vision.",1
1484,"Liselotte Grschebina was born in the German Empire, her nationality is Israeli and she attended the school of Applied Arts in Stuttgart.",0
1485,Liselotte Grschebina was born within the German Empire and is an Israeli national. Grschebina attended the school of Applied Arts in Stuttgart.,0
1486,"Liselotte Grschebina was born in the German Empire, is an Israeli national and did her studies at the School of Applied Arts in Stuttgart.",0
1487,"The song ""Mermaid"" by Train falls under the genre of pop rock and is signed under Columbia Records. Train is the musical band behind this hit song.",1
1488,The pop rock song Mermaid by the band Train was released under the record label Columbia Records.,0
1489,The pop rock song Mermaid by Train was released on the Columbia Records record label.,0
1490,"The pop rock song Mermaid, by Train, is on Columbia Records.",0
1491,"The song ""Mermaid"" by Train is closely followed by ""Imagine"" by John Lennon. These two songs may not have much in common in terms of genre or style, but they both have captured the hearts of listeners around the world. ""Mermaid"" is a soulful ballad that tells the story of a man who falls in love with a mermaid, while ""Imagine"" is a powerful anthem for peace and unity. Despite their differences, both songs have been beloved by music fans for decades and continue to inspire new generations of listeners.",1
1492,The Train song Mermaid is followed by the John Lennon song Imagine.,0
1493,The song Mermaid by Train was followed by the release of Imagine by John Lennon performed by Train.,0
1494,"Train followed Mermaid with Imagine, a song by John Lennon.",0
1495,"Lady Anne Monson was born in Darlington in the year of 1726 on January 1st. She passed away on February 18th, 1776. Lady Anne Monson was born in the Kingdom of England and later resided in India.",1
1496,"Lady Anne Monson was born on January 1, 1726 in Darlington located in the Kingdom of England. Her residence was in India and she later died on February 18, 1776.",0
1497,"Lady Anne Monson was born on January 1st, 1726 in Darlington, the Kingdom of England. After residing in India for most of her life, she died on February 18th, 1776.",0
1498,"Lady Anne Monson born in Darlington, England on Jan 1st 1726, and died on Feb 18th 1776, currently resides in India.",0
1499,"Adolfo_Suárez_Madrid–Barajas_Airport is located in Alcobendas, Spain and is operated by ENAIRE. The runway at the airport is named ""14R/32L"" and has a length of 4349.0 meters. The airport is situated at an elevation of 610.0 meters above sea level.",1
1500,"The ENAIRE-operated Adolfo Suarez Madrid-Barajas Airport is located in Alcobendas, Spain, elevation 610.0 meters above sea level. 14R/32L, the runway, has a length of 4349.",0
1501,"Adolfo Suarez Madrid-Barajas Airport (operated by ENAIRE, in Alcobendas, Spain) is 610.0 metres above sea level. Its runway is called 14R/32L which is 4349.0 metres long.",0
1502,"Adolfo Suárez Madrid-Barajas Airport in Alcobendas, Spain is 610 metres above sea level and has a runway named 14R/32L that is 4349 metres long. ENAIRE is the operating organization for the airport.",0
1503,"The Estádio Municipal Coaracy da Mata Fonseca is located in Arapiraca and is the ground for Agremiação Sportiva Arapiraquense. In the 2015 Campeonato Brasileiro Série C season, the team managed to attract around 17,000 members. The league they participate in is Campeonato Brasileiro Série C, with Vila Nova Futebol Clube being the current champions.",1
1504,"Estádio Municipal Coaracy da Mata Fonseca, located in Arapiraca, is the name of the ground of Agremiação Sportiva Arapiraquense. They have 17000 members, play in the Campeonato Brasileiro Série C league, and competed in it in 2015. Other Campeonato Brasileiro Série C champions include Vila Nova Futebol Clube.",0
1505,Estádio Municipal Coaracy da Mata Fonseca in Arapiraca is the name of the ground of Agremiação Sportiva Arapiraquense. Agremiação Sportiva Arapiraquense has 17000 members and play in the 2015 Campeonato Brasileiro Série C league in which the Vila Nova Futebol Clube were champions.,0
1506,"Acharya Institute of Technology is located on Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090 in Soldevanahalli, India. The institute is affiliated with Visvesvaraya Technological University and is led by President B.M. Reddy.",1
1507,"B. M. Reddy is the president of The Acharya Institute of Technology, which is affiliated with Visvesvaraya Technological University and located in India at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090.",0
1508,"The President of Acharya Institute of Technology is B. M. Reddy and it is affiliated with the Visvesvaraya Technological University. Its address is Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, India.",0
1509,"B.M. Reddy is president of the Acharya Institute of Technology, the campus of which is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore, India – 560090 and is affiliated to Visvesvaraya Technological University.",0
1510,"Nurhan Atasoy was born on January 1st, 1934 according to the graph.",1
1511,"Nurhan Atasoy's date of birth is January 1, 1934.",0
1512,Nurhan Atasoy was born on 1 January 1934.,0
1513,Nurhan Atasoy's birth date is 1934-01-01.,0
1514,"The documentary film ""Death on a Factory Farm"" was produced by Tom Simon and Sarah Teale. It was broadcasted by HBO, which is owned by Time Warner. The headquarter of HBO is located in New York City, New York.",1
1515,"Tom Simon and Sarah Teale produced the movie Death on a Factory Farm which was broadcasted by the Time Warner owned HBO which has headquarters in New York City, New York.",0
1516,"The film Death on a Factory Farm was produced by Tom Simon and Sarah Teale and is broadcasted by HBO. Owned by Time Warner, HBO's headquarters is in New York City.",0
1517,"HBO's headquarters are situated in New York City, and it is headed by Time Warner. HBO released Death on a Factory Farm produced by Sarah Teale and Tom Simon.",0
1518,"The graph seems to be presenting information about Nie Haisheng, a Chinese astronaut who has been on multiple mission trips. The first two lines show that Nie was involved in Shenzhou-10 and Shenzhou-6 missions. These could be references to space missions that he had undertaken as part of the Chinese space program. The last line mentions Nie's birthplace, which is Zaoyang, a city in the Hubei province of China. 

Overall, the graph seems to be providing a brief overview of Nie Haisheng's background and involvement in the Chinese space program. It highlights some key milestones in his career and personal life, such as his birthplace. However, there isn't much detail about the missions or Nie's role in them beyond the fact that he was involved in them.",1
1519,"Nie Haisheng, born in Zaoyang took part in the Shenzhou 6 mission was part of the mission Shenzhou 10.",0
1520,"Nie Haisheng who was part of Shenzhou 10 mission and took part in the Shenzhou 6 mission, was born in Zaoyang.",0
1521,"Nie Haisheng, born in Zaoyang, who was a crew member on Shenzhou 6, took part in the Shenzhou 10 mission.",0
1522,"Darinka Dentcheva is a resident of New Jersey, as indicated by the graph.",1
1523,Darinka Dentcheva's residence is in New Jersey.,0
1524,Darinka Dentcheva resides in New Jersey.,0
1525,Darinka Dentcheva has a residence in the state of New Jersey.,0
1526,"The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. Adams County, Pennsylvania has Frederick County, Maryland to its southwest. The 11th Mississippi Infantry Monument is considered a contributing property, according to its category.",1
1527,"To the northeast of Frederick County, Maryland is Adams County, Pennsylvania, the location of the 11th Mississippi Infantry Monument. The monument is a Contributing Property.",0
1528,"The 11th Mississippi Infantry Monument, a Contributing property, is located in Adams County, Pennsylvania which northeast to Frederick County, Maryland.",0
1529,"The 11th Mississippi Infantry Monument (categorised as a contributing property) is located in Adams County, Pennsylvania and Frederick County Maryland is in southwest .",0
1530,"The currency of Mexico is the Mexican peso, and the people who live there are called Mexicans. Bionico is a dessert consisting of chopped fruits, sour cream, condensed milk, granola, shredded coconut, and raisins. This delicious dish comes from the region of Guadalajara in Mexico. The leader of Mexico currently is Silvano Aureoles Conejo.",1
1531,"Mexico inhabited by Mexicans with peso as its currency has Silvano Aureoles Conejo as one of its leaders. Bionico is served as a dessert in Mexico and comes from Guadalajara. It has chopped fruits, sour cream, condensed milk, granola, shredded coconut and raisins as its main ingredients.",0
1532,"Silvano Aureoles Conejo is a leader of the Mexican people living in Mexico and whose currency is the peso. In Guadalajara, Mexico, you can find a dish called Bionico served at the dessert course, consisting of sour cream, chopped fruits, condensed milk, granola, raising, and shredded coconut.",0
1533,"Mexico inhabited by Mexicans with peso as its currency has Silvano Aureoles Conejo as one of its leaders. Bionico, served as a dessert in Mexico, is from Guadalajara region and has chopped fruits, sour cream, condensed milk, granola, shredded coconut and raisins as its main ingredients.",0
1534,"The graph represents three different categories - Bionico, Dessert, and Cookie. Bionico is related to Mexico, while Dessert is related to dish variation, and Cookie is related to a course. Therefore, one could infer that Bionico is a dessert that is traditionally associated with Mexico. Dessert, on the other hand, refers to a dish that comes in variations, and Cookie is typically served as part of a course. The information from the graph suggests that these three categories are all connected and highly interrelated, making them essential components to any baker's repertoire.",1
1535,Bionico is a dish found in Mexico served for dessert and cookie is also a dessert.,0
1536,Bionico and cookie are both desserts. Bionico is served at the dessert course in Mexico.,0
1537,"Bionico is a dessert, which is found in Mexico. Cookie is also a type of dessert.",0
1538,"The Pontiac_Rageous, manufactured by Pontiac, is produced in Michigan and Detroit. Pontiac is a subsidiary of General Motors.",1
1539,"The Pontiac Rageous was a car manufactured by Pontiac, whose parent company is General Motors. The Pontiac Rageous was assembled in Detroit, Michigan.",0
1540,"The Pontiac Rageous is manufactured by Pontiac, whose parent company is General Motors. The Pontiac Rageous was assembled in Michigan where the assembly line was located in Detroit.",0
1541,"The Pontiac Rageous is manufactured by Pontiac, whose parent company is General Motors. It was assembled in Michigan where its assembly line was located in Detroit.",0
1542,"Liselotte Grschebina, a renowned photographer, was born on May 02, 1908. She became well-known for her amazing skills and expertise in capturing captivating photographs that spoke volumes without any words. Sadly, Liselotte Grschebina passed away on June 14, 1994, leaving behind a strong legacy and memorable contributions to the world of photography. Her work lives on and continues to be a source of inspiration for aspiring photographers around the world.",1
1543,"Liselotte Grschebina was a professional photographer who was born on May 2, 1908 and died on June 14, 1994.",0
1544,"Liselotte Grschebina was a photographer who was born on May 2, 1908 and died on June 14, 1994.",0
1545,"Liselotte Grschebina was a professional photographer who lived from May 2nd, 1908 to June 14th, 1994.",0
1546,"Darinka Dentcheva resides in the state of New Jersey, which has a total area of 22,591.38 square miles.",1
1547,"Darinka Dentcheva was born in New Jersey which has a total population of 22,591.38.",0
1548,"Darinka Dentcheva resides in New Jersey where the total area is 22,591 square kilometers.",0
1549,"Darinka Dentcheva has a residence in the state of New Jersey which has a total area of 22,591.38 km^2.",0
1550,The celestial body known as 1147_Stavropolis has an apoapsis of 418476000000.0 and an orbital period of 1249.6. It was discovered by Grigory_Neujmin and has an absolute magnitude of 11.5. Its rotation period is 20378.5.,1
1551,"Discovered by Grigory Neujmin, the asteroid 1147 Stavropolis has an apoapsis of 418476000000.0, an orbital period of 1249.6 days, an absolute magnitude of 11.5 and a rotation period of 20378.5.",0
1552,"1147 Stavropolis has a rotation period of 20378.5, its absolute magnitude is 11.5, the orbital period is 1249.6, the apoapsis is 418476000000.0 AU and the discoverer is Grigory Neujmin.",0
1553,"Grigory Neujmin discovered the 1147 Stavropolis asteroid, which has a rotation period of 20378.5 along with an orbital period of 1249.6 days. Additionally, the asteroid has an apoapsis of 418476000000.0 and the magnitude is 11.5.",0
1554,"Mermaid by Train is a popular pop rock track released on December 27, 2012 under Columbia Records. The song runs for approximately 3 minutes and 16 seconds and is performed by the band Train.",1
1555,"The song Mermaid, written by the pop-rock band Train, lasts 3.16 minutes. Columbia Records released the song on December 27, 2012.",0
1556,"Mermaid is a pop rock song that is produced and belongs to Train. It was released on December 27th, 2012. The song was released under Columbia Records and is 3:16 seconds long.",0
1557,"The pop rock song titled, Mermaid, was released on 2012-27-27 by the band train and released by Columbia Records. The song runs for three minutes and sixteen seconds.",0
1558,"Liselotte Grschebina was born in Karlsruhe on May 2nd, 1908. Sadly, she passed away in Israel, though no date was given for her death.",1
1559,"Liselotte Grschebina, who died in Israel, was born in Karlsruhe on May 2nd, 1908.",0
1560,"Liselotte Grschebina was born on May 2, 1908 in Karlsruhe and died in Israel.",0
1561,"Liselotte Grschebina was born in Karlsruhe on May 2nd, 1908, and died in Israel.",0
1562,"The Bootleg Series Volume 1: The Quine Tapes is a music release that was originally put out by the record label Polydor Records. The Universal Music Group later took over as the record label for this album. The location of where this music was recorded and produced was in Santa Monica, California. Interestingly, the location for Polydor Records is in London. Overall, this album showcases a collaboration between multiple entities in the music industry, including both record labels and locations where the production took place.",1
1563,"Bootleg Series Volume 1: The Quine Tapes was recorded in London by Polydor Records and released by Universal Music Group located in Santa Monica, California.",0
1564,"The Bootleg Series Volume I: The Quine Tapes is released by the record label Polydor Records, located in London and The Universal Music Group, located in Santa Monica, California.",0
1565,"The Bootleg Series Volume 1: The Quine Tapes was recorded under the labels Polydor Records and Universal Music Group whose locations are London and Santa Monica, California respectively.",0
1566,"Acharya Institute of Technology is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. It was established in 2000 and is affiliated with Visvesvaraya Technological University. Additionally, it has been granted the technical campus status by the All India Council for Technical Education, which is located in Mumbai.",1
1567,"The Acharya Institute of Technology was established in 2000, is affiliated to Visvesvaraya Technological University and was given the Technical Campus status by the All India Council for Technical Education which is located in Mumbai. The Acharya Institute of Technology campus is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.",0
1568,"The Acharya Institute of Technology was established in 2000 and is affiliated to Visvesvaraya Technological University. The All India Council for Technical Education which is located in Mumbai gave the institute 'Technical Campus' status. The address for the campus is: Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090.",0
1569,"The Acharya Institute of Technology was established in 2000 and is affiliated to Visvesvaraya Technological University. The All India Council for Technical Education which is located in Mumbai gave the institute Technical Campus status. The address for the campus is: Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090.",0
1570,"Olga Bondareva is best known for the Bondareva-Shapley theorem, as depicted on the graph. Additionally, her alma mater is Leningrad State University, which is also represented in the graph.",1
1571,"Olga Bondareva studied at Leningrad State University, where she was known for the Bondareva-Shapley theorem.",0
1572,"Olga Bondareva, a graduate of Leningrad State University is known for the Bondareva-Shapley theorem.",0
1573,"Olga Bondareva, whose alma mater is Leningrad State University, is known for the Bondareva-Shapley theorem.",0
1574,"The population density of Ciudad Ayala is 1604.0, while its country is Mexico.",1
1575,Ciudad Ayala is a city in the country of Mexico with a population density of 1604.,0
1576,Ciudad Ayala has population density 1604.0 in the country of Mexico.,0
1577,Ciudad Ayala is a city in Mexico with the population density of 1604.,0
1578,"The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania, specifically in the municipality of Gettysburg. To its southeast, Adams County is connected to Carroll County, Maryland. The monument itself is considered a contributing property, a testament to its significance in the historical events of the area.",1
1579,"Adams County, Pennsylvania boasts the 11th Mississippi Infantry Monument which is in the municipality of Gettysburg. The monument is categorised as a contributing property. Carroll county in Maryland is southeast of Adams County, Pennsylvania.",0
1580,"The location of the 11th Mississippi Infantry Monument is Adams County, Pennsylvania, in the municipality of Gettysburg and it is categorized as a contributing Property. Adams County has Carroll County, Maryland to its southeast.",0
1581,"11th Mississippi Infantry Monument's is located in Adams County, Pennsylvania, in the municipality of Gettysburg, Pennsylvania. Southeast of Adams County, Pennsylvania lies Carroll County, Maryland. The 11th Mississippi Infantry Monument falls under the category of Contributing property.",0
1582,"Acharya Institute of Technology is situated in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. The campus was established in 2000 and was recently given the Technical Campus status by the All India Council for Technical Education. The director of the institute is Dr. G. P. Prabhukumar. The founder of Bangalore, Kempe Gowda I, established the city where the institute is currently located. Even though the All India Council for Technical Education is located in Mumbai, the Acharya Institute of Technology is situated in Bangalore.",1
1583,"The campus of the Acharya Institute of Technology is located at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. Bangalore was founded by Kempe Gowda I, and the institute was established in 2000. The current director is Dr. G. P. Prabhukumar. The All India Council for Technical Education, which is located in Mumbai, gave the Acharya Institute of Technology the ""Technical Campus"" status.",0
1584,"The Acharya Institute of Technology was established in 2000, and given Technical Campus status by the All India Council for Technical Education which is located in Mumbai. The director of the institute is Dr. G. P. Prabhukumar and is in Bangalore which was founded by Kempe Gowda I. The campus address is Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090.",0
1585,"The All India Council for Technical Education, based in Mumbai, granted Technical Campus status to the Acharya Institute of Technology, established in 2000. The Acharya Institute of Technology is based at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, and its director is Dr. G. P. Prabhukumar. Bangalore was founded by Kempe Gowda I.",0
