,text,label
277,"mention pair mention pair models that predict whether or not two mentions are coreferent have historically been very effective for coref-erence resolution , but do not make use of entity-level information . however , we show that the scores produced by such mention pair models can be aggregated to define powerful entity-level features between clusters of mentions . using these features , we train an entity-centric coreference system that learns an effective policy for building up coreference chains incrementally . the mention pair scores are also used to prune the search space the entity-centric coreference system works in , allowing for efficient training with an exact loss function . we evaluate our entity-centric coreference system on the english portion of the 2012 conll shared task dataset and show that entity-centric coreference system improves over the current state of the art .",0
278,"This paper investigates the role of discourse cues in facilitating recall in information presentation messages. The study examines whether the presence of discourse cues, such as transition words and phrases, can improve recall of information presented in written messages. A total of 100 participants were recruited and presented with two versions of the same message: one with discourse cues and one without. Participants were then asked to recall as much information from the message as possible. The study found that the presence of discourse cues led to significantly better recall of information. The paper discusses the implications of these findings for the design of effective information presentation messages, and provides recommendations for incorporating discourse cues to improve recall. Overall, this paper provides important insights into the role of discourse cues in facilitating recall in information presentation messages, with potential applications in various domains, including education, communication, and marketing.",1
279,this paper describes an experiment comparing the effect of two different approaches to information presentation on item recall . the results show that using discourse cues facilitates recalling the presented information .,0
280,"This paper compares the performance of two widely used algorithms for solving correspondence problems in computer vision field: RANSAC and CS-RANSAC. The study focuses on the problem of estimating homography matrices from feature points in stereo images, which is a crucial step in many computer vision applications. The paper discusses the limitations of RANSAC algorithm in dealing with degenerate features and proposes CS-RANSAC as an alternative approach. CS-RANSAC uses a two-layer grid sampling strategy to efficiently explore the search space and solve the constraint satisfaction problem. The study evaluates the performance of both algorithms on a range of datasets, comparing their accuracy and execution time. The results show that CS-RANSAC outperforms RANSAC in terms of both accuracy and efficiency, particularly in cases where degenerate features are present. The paper concludes that CS-RANSAC is a promising approach for solving correspondence problems in computer vision applications, with potential applications in various domains, including robotics, autonomous vehicles, and augmented reality.",1
281,"a homography matrix is used in computer vision field to solve the correspondence problem between a pair of stereo images . ransac algorithm is often used to calculate the homography matrix by randomly selecting a set of features iteratively . ransac algorithm in this paper converts ransac algorithm into two-layers . the first layer is addressing sampling problem which we can describe our knowledge about degenerate features by mean of constraint satisfaction problems . by dividing the input image into a grid and making feature points into discrete domains , we can model the image into the constraint satisfaction problems to efficiently filter out degenerate features . by expressing the knowledge about degenerate feature samples using constraint satisfaction problems in the first layer , so that computer has knowledge about how to skip computing the homography matrix in the model estimation step for the second layer . the experimental results show that the proposed ransac algorithm can outperform the most of variants of ransac without sacrificing its execution time .",0
282,"This paper presents tensor-based spatiotemporal image processing techniques for studying dynamical processes in various fields such as environmental physics, biology, and computer vision. The techniques are applied to analyze ocean surface microturbulence in IR image sequences and sediment transport, as well as plant growth using calibrated image sequence analysis. The paper discusses the optimization of low-level motion estimators for accurate estimation of the motion field and the use of derivative filters for spatial non-uniformity. The tensor method is evaluated for computer-generated sequences and real-world images using CCD sensors, with a focus on accuracy and responsivity. The paper highlights the importance of first-order derivatives of the motion field and dynamical changes of the moving objects for understanding the exchange, growth, and transport processes in various dynamical systems.",1
283,"image sequence processing image sequence processing techniques are used to study exchange , growth , and transport processes and to tackle key questions in environmental physics and biology . these applications require high accuracy for the estimation of the motion field since the most interesting parameters of the dynamical processes studied are contained in first-order derivatives of the motion field or in dynamical changes of the moving objects . therefore the performance and optimization of low-level motion estimators is discussed . a tensor method tuned with carefully optimized derivative filters yields reliable and dense displacement vector fields -lrb- dvf -rrb- with an accuracy of up to a few hundredth pixels/frame for real-world images . the accuracy of the tensor method is verified with computer-generated sequences and a calibrated image sequence . with the improvements in accuracy the motion estimation is now rather limited by imperfections in the ccd sensors , especially the spatial nonuni-formity in the responsivity . with a simple two-point calibration , these effects can efficiently be suppressed . the application of the image sequence processing techniques to the analysis of plant growth , to ocean surface microturbulence in ir image sequences , and to sediment transport is demonstrated .",0
284,"This paper explores bilinear signal synthesis in array processing. The focus is on improving the quality of multiple source signals by mitigating smearing of the signal terms. Blind source separation methods and spatial signatures of sources are examined, as well as techniques for source separation using spatial time-frequency distributions and quadratic T-F distributions. The paper also considers weighing functions and non-integer values in the time-frequency domain. To optimize the synthesis process, the authors propose several methods, including antenna array averaging, crossterms whitening, and the use of angular separations and source positions. The paper concludes that the proposed techniques improve the accuracy of the synthesis process, even in the presence of communication channel noise levels.",1
285,"| multiple source signals impinging on an antenna array can be separated by time-frequency synthesis techniques . averaging of the time-frequency distributions of the data across the array permits the spatial signatures of sources to play a fundamental role in improving the synthesis performance . array a veraging introduces a weighing function in the time-frequency domain that decreases the noise levels , reduces the interactions of the source signals , and mitigates the crossterms . this is achieved independent of the temporal characteristics of the source signals and without causing any smearing of the signal terms . the weighing function may take non-integer values , which are determined by the communication channel , the source positions and their angular separations . unlike the recently devised blind source separation methods using spatial time-frequency distributions , the proposed method does not require whitening or retrieval of the source directional matrix . the paper evaluates the proposed method in terms of performance and computations relative t o the existing source separation techniques based on quadratic t-f distributions .",0
286,"This paper discusses the use of probabilistic latent variable models for distinguishing between cause and effect in real-world data. Specifically, the paper considers a hypothetical cause variable and a hypothetical effect variable, with an unobserved noise variable affecting the relationship between the two. The paper proposes a Bayesian model selection approach to determine the causal direction between the two variables, using both synthetic and real-world data. The authors demonstrate the effectiveness of their approach in a variety of model classes, highlighting the importance of considering the underlying structure of the data when attempting to distinguish between cause and effect. Overall, this work provides a useful framework for using probabilistic latent variable models in causal inference tasks.",1
287,"we propose a novel method for inferring whether x causes y or vice versa from joint observations of x and y . the basic idea is to model the observed data using probabilistic latent variable models , which incorporate the effects of unobserved noise . to this end , we consider the hypothetical effect variable to be a function of the hypothetical cause variable and an independent noise term -lrb- not necessarily additive -rrb- . an important novel aspect of our work is that we do not restrict the model class , but instead put general non-parametric priors on this function and on the distribution of the cause . the causal direction can then be inferred by using standard bayesian model selection . we evaluate our approach on synthetic data and real-world data and report encouraging results .",0
288,"This paper presents a novel approach for automatic speech recognition without any audio information. The proposed method utilizes the electromagnetic articulography device to capture tongue and lip parameters during speech production. These parameters are then used to extract phonetic features, which are modeled using hidden Markov models. The accuracy of the proposed method is evaluated using both synthetic and real-world data, and compared with lip parameter-based models. The results show that the proposed method achieves higher accuracy in speech recognition, demonstrating the potential of using tongue parameters in speech recognition systems.",1
289,"this article introduces automatic recognition of speech without any audio information . movements of the tongue , lips , and jaw are tracked by an electromagnetic articulogra-phy device and are used as features to create hidden markov models and conduct automatic speech recognition in a conventional way . the results obtained are promising , which confirm that phonetic features characterizing articulation are as discriminating as those characterizing acoustics -lrb- except for voicing -rrb- . the results also show that using tongue parameters result in a higher accuracy compared with the lip parameters .",0
290,"This paper explores the potential of progressive randomization (PR) as a technique to improve the accuracy of broad image categorization. PR is a perturbation method that modifies images by adding or removing information while preserving their visual content. The study shows that PR can effectively increase the accuracy of image categorization compared to traditional approaches. This is achieved by training the classification model on PR perturbed images and using statistical descriptors of least significant bit (LSB) occurrences as image descriptors. The paper also discusses the importance of using a diverse set of training examples and image databases for effective PR. Overall, the results suggest that PR has more potential than what meets the eye, and it can be a valuable tool for image classification tasks.",1
291,"in this paper , we introduce a new image descriptor for broad image categorization , the progressive randomiza-tion , that uses perturbations on the values of the least significant bits -lrb- lsb -rrb- of images . we show that different classes of images have a distinct behavior under our image descriptor , and that using statistical descriptors of lsb occurrences and enough training examples , the image descriptor already performs as well or better than comparable existing techniques in the literature . with few training examples , pr still has good separability , and its accuracy increases with the size of the training set . we validate our image descriptor using four image databases with different categories .",0
292,"This paper presents a tuned eigenspace technique for recognizing articulated motion in real-world and synthetic environments. The technique employs sequential postures and tuned eigenspaces to recognize human motion and poses. The method uses background subtraction and clothing texture to segment the human body, and statistical descriptors to analyze the motion. The proposed technique is tested on both synthetic and real-world data and achieves high accuracy for recognition tasks in outdoor environments. Results show that the tuned eigenspace technique outperforms other methods in recognizing human motion and poses, making it a promising approach for articulated motion recognition.",1
293,"in this paper , we introduce a tuned eigenspace technique so as to classify human motion . the tuned eigenspace technique presented here overcomes those problems related to articulated motion and dress texture effects by learning various human motions in terms of their sequential postures in an eigenspace . in order to cope with the variability inherent to articulated motion , we propose a tuned eigenspace technique to tune the set of sequential eigenspaces . once the learnt tuned eigenspaces are at hand , the recognition task then becomes a nearest-neighbor search over the eigenspaces . we show how our tuned eigenspace technique can be used for purposes of real-world and synthetic pose recognition . we also discuss and overcome the problem related to clothing texture that occurs in real-world data , and propose a background subtraction method to employ the tuned eigenspace technique in outdoor environment . we provide results on synthetic imagery for a number of human poses and illustrate the utility of the tuned eigenspace technique for the purposes of human motion recognition .",0
294,"This paper presents a novel approach for interactive tracking of 2D generic objects using spacetime optimization. The proposed framework enables simultaneous tracking of multiple objects in the presence of sudden movement, visual measurements, tracking ambiguity, and illumination changes. The system is based on a continuous optimization framework that uses user constraints to improve accuracy and robustness of the tracking process. The key contribution of the paper is the spacetime optimization framework, which allows for efficient tracking of generic objects by exploiting spatiotemporal correlations in the data. The proposed method is evaluated on several datasets and demonstrates superior performance compared to state-of-the-art methods in terms of tracking accuracy and robustness to sudden movements and scale changes.",1
295,"we present a continuous optimization framework for interactive tracking of 2d generic objects in a single video stream . the user begins with specifying the locations of a target object in a small set of keyframes ; the continuous optimization framework then automatically tracks locations of the objects by combining user constraints with visual measurements across the entire sequence . we formulate the problem in a spacetime optimization framework that optimizes over the whole sequence simultaneously . the resulting continuous optimization framework is consistent with visual measurements across the entire sequence while satisfying user constraints . we also introduce prior terms to reduce tracking ambiguity . we demonstrate the power of our continuous optimization framework on tracking ambiguity with significant occlusions , scale and orientation changes , illumination changes , sudden movement of objects , and also simultaneous tracking of multiple objects . we compare the performance of our continuous optimization framework with alternative methods .",0
296,"This paper proposes a parameter estimation technique that employs sparse reconstruction with dynamic dictionaries. The paper explores the use of dynamic dictionary subset selection approach and compares it with fixed dictionary approaches. The proposed technique addresses the issue of parameter bias in existing parameter estimation techniques. The paper demonstrates that the dynamic dictionary approach provides better results compared to fixed dictionary approaches, especially when dealing with parameterized functions and dictionary quantization. The study shows that the selection of dictionary elements and the sparsity of the reconstruction significantly affect the accuracy of the estimation. Overall, the proposed approach shows promise in improving parameter estimation in various applications.",1
297,"we consider the problem of parameter estimation for signals characterized by sums of parameterized functions . we present a dynamic dictionary subset selection approach to parameter estimation where we iteratively select a small number of dictionary elements and then alter the parameters of these dictionary elements to achieve better signal model fit . the proposed dynamic dictionary subset selection approach avoids the use of highly oversampled -lrb- and highly correlated -rrb- dictionary elements , which are needed in fixed dictionary approaches to reduce parameter bias associated with dictionary quantization . we demonstrate estimation performance on a sinusoidal signal estimation example .",0
298,"This paper proposes a cluster identification method for speaker-environment tracking. The authors introduce a cluster-labelling scheme selection approach that utilizes broadcast news (BBN) metrics to identify clusters of audio signals corresponding to specific speakers and their environments. The BBN metrics are used to measure the similarity between pairs of audio signals and to form clusters based on their similarity. The proposed approach is evaluated using a speaker-environment tracking system, and the results demonstrate its effectiveness in accurately identifying the speaker and their environment. Overall, the proposed method provides a useful tool for audio signal processing in a variety of applications.",1
299,cluster identification is introduced as the process of jointly evaluating clustering and labelling schemes for cluster-labelling scheme selection . normalized rand and bbn metrics for comparing clustering performances across varied clustering and labelling schemes are presented . the merits of the bbn metrics are evaluated and applied for speaker-environment tracking in broadcast news .,0
300,"This paper explores the analysis of acoustic features in the estimation of speech emotion primitives. Robust linear and nonlinear estimation techniques are used to estimate emotion primitives such as activation, valence, and dominance from speech. Local and global speech duration, energy, and MFCC are used as acoustic features. Feature selection is performed to determine the relative importance of each feature. The paper also examines the average fusion of estimators and evaluates their performance using mean absolute error. The results demonstrate that the proposed approach can accurately estimate emotion primitives from speech with high accuracy.",1
301,"we recently proposed a family of robust linear and nonlin-ear estimation techniques for recognizing the three emotion primitives -- valence , activation , and dominance -- from speech . these were based on both local and global speech duration , energy , mfcc and pitch features . this paper aims to study the relative importance of these four categories of acoustic features in this emotion estimation context . three measures are considered : the number of features from each category when all features are used in selection , the mean absolute error when each category is used separately , and the mean absolute error when a category is excluded from feature selection . we find that the relative importance is in the order of mfcc > energy ≈ pitch > duration . additionally , estimator fusion almost always improves performance , and locally weighted fusion always outperforms average fusion regardless of the number of features used .",0
302,"This paper proposes a new algorithm called FBEM for the joint optimization of features and acoustic model parameters in bird call classification. The algorithm combines a filter bank with an Expectation-Maximization (EM) algorithm to jointly optimize the filter bank and acoustic model parameters. The mel-scaled filter bank is used for feature extraction, and the EM algorithm is used to optimize the acoustic model parameters. The classification error rate is evaluated to measure the effectiveness of the algorithm. The results show that the FBEM algorithm outperforms the traditional gradient ascent method in terms of classification accuracy. Overall, this study provides a new approach to improve the accuracy of bird call classification.",1
303,"this paper extends the expectation-maximization algorithm to estimate not only optimal acoustic model parameters , but also optimal center frequencies and bandwidths of the filter bank used in cepstral feature extraction for bird call classification . the search is done using the gradient ascent method . filter bank and model parameters are optimized iteratively . experiments are conducted on a large noisy corpus containing antbird calls from 5 species . it is shown that features extracted using the optimized filter bank result in a lower classification error rate than those extracted using a mel-scaled filter bank .",0
304,"This paper proposes a new approach for reinforcement learning with hidden state, called Instance-Based Utile Distinctions (IBUD). The IBUD algorithm utilizes a tree-structured representation of the state space, which allows for the detection of state aliasing, a common problem in reinforcement learning with hidden state. IBUD uses short-term memory to store and retrieve state-action pairs, and utile suffix memory to extract and store useful features for decision making. The paper demonstrates the effectiveness of the IBUD algorithm through experiments on several tasks, including grid-world and maze navigation problems, and compares it with other state-of-the-art algorithms. The results show that IBUD outperforms other methods in terms of learning efficiency and accuracy. The paper also discusses statistical tests that can be used to evaluate the significance of the differences in performance between algorithms.",1
305,"we present utile suffix memory , a reinforcement learning algorithm that uses short-term memory to overcome the state aliasing that results from hidden state . by combining the advantages of previous work in instance-based -lrb- or '' memory-based '' -rrb- learning and previous work with statistical tests for separating noise from task structure , the reinforcement learning algorithm learns quickly , creates only as much memory as needed for the task at hand , and handles noise well . utile suffix memory uses a tree-structured representation , and is related to work on predic",0
306,"This paper proposes a data-driven approach for continuous speech recognition using pure example-based recognition methodology. In contrast to the dominant acoustic modeling approach using hidden Markov models (HMMs), the proposed approach utilizes a large set of speech examples for recognition. The Dynamic Time Warping (DTW) algorithm is used to perform alignment between the speech examples and the input speech signal. The approach also takes into account speaker information and time dependencies to improve recognition accuracy. The search space for recognition is reduced by selecting the best matching speech examples using statistical tests. The paper also discusses HMM adaptation using the proposed approach. Experimental results demonstrate that the proposed approach outperforms traditional HMM-based approaches in certain scenarios.",1
307,"the dominant acoustic modeling methodology based on hidden markov models is known to have certain weaknesses . partial solutions to these flaws have been presented , but the fundamental problem remains : compression of the data to a compact hmm discards useful information such as time dependencies and speaker information . in this paper , we look at pure example based recognition as a solution to this problem . by replacing the hmm with the underlying examples , all information in the training data is retained . we show how information about speaker and environment can be used , introducing a new interpretation of adaptation . the basis for the pure example based recognition is the well-known dtw algorithm , which has often been used for small tasks . however , large vocabulary speech recognition introduces new demands , resulting in an explosion of the search space . we show how this problem can be tackled using a data driven approach which selects appropriate speech examples as candidates for dtw-alignment .",0
308,"Abstract: This paper investigates the problem of rate-optimal MIMO transmission with mean and covariance feedback in a wireless communication scenario with low SNR. A spatially-correlated complex Gaussian distribution is assumed for the channel. The ergodic achievable rate from an ergodic rate perspective is considered, and a beamforming strategy is proposed to achieve the rate-optimal performance. The impact of non-zero mean on the system performance is also studied. Simulation results show that the proposed approach can achieve rate optimality even at low SNRs.",1
309,"we consider a multiple-input multiple-output wireless communication scenario in which the channel follows a general spatially-correlated complex gaussian distribution with non-zero mean . we derive an explicit characterization of the optimal input covariance from an ergodic rate perspective for systems that operate at low snrs . this characterization is in terms of the eigen decomposition of a matrix that depends on the mean and the covariance of the channel , and typically results in a beamforming strategy along the principal eigenvector of that matrix . simulation results show the potential impact of -lrb- jointly -rrb- exploiting the mean and the covariance of the channel on the ergodic achievable rate at both low and moderate-to-high snrs .",0
310,"This paper proposes a two-phase kernel estimation method for robust motion deblurring. The proposed method employs a variable substitution scheme and a spatial prior to refine the estimated kernel. The first phase involves an iterative support detection process to identify the edges in the image. In the second phase, a TV-1 deconvolution model is used to estimate the kernel. The proposed method also incorporates a gradient selection process and a hard threshold to improve the accuracy of kernel estimation. The experiments demonstrate that the proposed method achieves better results in terms of image quality and PSNR than other state-of-the-art methods.",1
311,"we discuss a few new motion deblurring problems that are significant to kernel estimation and non-blind deconvolution . we found that strong edges do not always profit kernel estimation , but instead under certain circumstance degrade it . this finding leads to a new metric to measure the usefulness of image edges in motion deblurring and a gradient selection process to mitigate their possible adverse effect . we also propose an efficient and high-quality kernel estimation method based on using the spatial prior and the iterative support detection kernel refinement , which avoids hard threshold of the kernel elements to enforce sparsity . we employ the tv-1 deconvolution model , solved with a new variable substitution scheme to robustly suppress noise .",0
312,"This paper investigates what color changes can reveal about an outdoor scene. The analysis of outdoor scenes is conducted using temporal color changes captured in time-lapse video data. The spectral composition of daylight and radiometric and geometric information are used to infer the ambient skylight and direct sunlight. Visual tasks such as scene reconstruction, shadow detection, and background subtraction are explored. The camera geo-location is also considered for scene reconstruction and visual tasks. The paper proposes using image sequence analysis techniques to extract information about the scene. The results show that color changes can provide useful information for various visual tasks in outdoor scenes.",1
313,"in an extended image sequence of an outdoor scene , one observes changes in color induced by variations in the spectral composition of daylight . this paper proposes a model for these temporal color changes and explores its use for the analysis of outdoor scenes from time-lapse video data . we show that the time-varying changes in direct sunlight and ambient skylight can be recovered with this model , and that an image sequence can be decomposed into two corresponding components . the decomposition provides access to both radiometric and geometric information about a scene , and we demonstrate how this can be exploited for a variety of visual tasks , including color-constancy , background subtraction , shadow detection , scene reconstruction , and camera geo-location .",0
314,"This paper presents a method for automatically aligning clauses in parallel texts using a probabilistic model and statistical techniques. The method is evaluated using a small English-Greek corpus and incorporates shallow linguistic processing, simulated annealing, and regular grammars. The system aligns clauses at the sentence and clause level, and takes into account part-of-speech categories, word occurrence, and character lengths. Co-occurrence probabilities are used to improve the accuracy of the alignments. The software system developed for this purpose can be used with any parallel bilingual corpus, and has potential applications in machine translation and natural language processing.",1
315,"this paper describes a method for the automatic alignment of parallel texts at clause level . the method features statistical techniques coupled with shallow linguistic processing . it presupposes a parallel bilingual corpus and identifies alignments between the clauses of the source and target language sides of the corpus . parallel texts are first statistically aligned at sentence level and then tagged with their part-of-speech categories . regular grammars functioning on tags , recognize clauses on both sides of the parallel text . a probabilistic model is applied next , operating on the basis of word occurrence and co-occurrence probabilities and character lengths . depending on sentence size , possible alignments arc fed into a dynamic progranuning framework or a simulated annealing system in order to find or approxim ~ te the best alignment . 1he method has been tested on a small eng ~ lish-greek corpus consisting of texts relevant to software systems and has produced promising results in terms of correctly identified clause alignments .",0
316,"This paper presents a method for learning to take concurrent actions within the framework of a semi-Markov decision process. The approach involves utilizing temporally extended actions and parallel termination schemes to enable concurrent decision-making. The proposed method enables more efficient and effective decision-making in settings where concurrent actions are necessary. By incorporating the concept of concurrency into the decision-making process, the method provides a more realistic representation of many real-world scenarios, such as those encountered in robotics and other areas of artificial intelligence. The paper describes the methodology in detail and presents experimental results demonstrating the effectiveness of the approach. Overall, this work contributes to the development of more advanced decision-making systems that are better suited to handle complex, real-world scenarios.",1
317,"we investigate a general semi-markov decision process framework for modeling concurrent decision making , where agents learn optimal plans over concurrent temporally extended actions . we introduce three types of parallel termination schemes -- all , any and continue -- and theoretically and experimentally compare them .",0
318,"This paper proposes a method for clustering unknown speech utterances based on maximizing the within-cluster homogeneity of speaker voice characteristics. The proposed method uses a divergence-based model to measure the similarity between speech utterances and within-cluster homogeneity is defined as the similarity between the speaker voice characteristics of the utterances in a cluster. To ensure computational efficiency, a likelihood probability is introduced and a genetic algorithm is used to optimize the clustering process. The performance of the proposed method is evaluated using a set of experiments and the results show that it outperforms other clustering methods in terms of cluster homogeneity.",1
319,"this paper investigates the problem of how to partition unknown speech utterances into clusters , such that the overall within-cluster homogeneity of speakers ' voice characteristics can be maximized . the within-cluster homogeneity is characterized by the likelihood probability that a cluster model , trained using all the utterances within a cluster , matches each of the within-cluster utterances . such probability is then maximized by using a genetic algorithm , which determines the best cluster where each utterance should be located . for greater computational efficiency , also proposed is an alternative solution that approximates the likelihood probability with a divergence-based model similarity . the method is further designed to estimate the optimal number of clusters automatically .",0
320,"This paper presents a multibaseline stereo system with active illumination and real-time image acquisition for dense stereo depth data. The system uses a four-camera multibaseline stereo configuration to capture images of camera view areas, and a parallel depth recovery scheme is employed to recover the stereo depth data. The system is capable of capturing images at video rate, and the convergence configuration allows for three-dimensional tracking. Local discriminability is achieved through the use of active illumination. The system is evaluated for image capture and the parallel depth recovery scheme is found to be effective, providing high-quality stereo depth data in real time.",1
321,"we describe our implementation of a parallel depth recovery scheme for a four-camera multibaseline stereo in a conver-gent configuration . our parallel depth recovery scheme is capable of image capture at video rate . this is critical in applications that require three-dimensional tracking . we obtain dense stereo depth data by projecting a light pattern of frequency modulated sinusoidally varying intensity onto the scene , thus increasing the local discriminability at each pixel and facilitating matches . in addition , we make most of the camera view areas by converging them at a volume of interest . results show that we are able to extract stereo depth data that are , on the average , less than 1 mm in error at distances between 1.5 to 3.5 m away from the cameras .",0
322,"This paper presents a study on source coding with intermittent and degraded side information at the decoder, where Gaussian-erasure models and non-standard correlation models are used to characterize non-stationarities in the correlation between the source and side information. Lower and upper bounds on rate-distortion functions are derived, along with practical schemes for distributed video coding. The paper also explores the use of Gaussian sources with impulse noise and discusses the challenges and opportunities of using correlation models in this context. The results suggest that correlation models can improve the performance of practical coding schemes, particularly when the correlation between the source and side information is Gaussian.",1
323,"practical schemes for distributed video coding with side information at the decoder need to consider non-standard correlation models in order to take non-stationarities into account . in this paper we introduce two correlation models for gaussian sources , the gaussian-bernoulli-gaussian -lrb- gbg -rrb- and the gaussian-erasure models , and evaluate lower and upper bounds on their rate-distortion functions . provided that the probability of impulse noise or of erasures remains small , these bounds remain close to the rate-distortion function for gaussian correlation . two practical schemes for the ge correlation model are also presented , with performance about 1.5 db away from the upper bound .",0
324,"This paper characterizes n-player strongly monotone scheduling mechanisms. The paper focuses on additive valuations and combinatorial auctions, as well as affine minimizers. The authors present a task-independent approach that groups players and minimizes their costs. The paper provides insights into the design and implementation of scheduling mechanisms that can be used to achieve strong monotonicity in multi-agent systems. The proposed approach can be applied to a variety of scheduling problems, and the results of this paper can inform future research in this area.",1
325,"our work deals with the important problem of globally characterizing truthful mechanisms where players have multi-parameter , additive valuations , like scheduling unrelated machines or additive combinatorial auctions . very few mechanisms are known for these settings and the question is : can we prove that no other truthful mechanisms exist ? we characterize truthful mechanisms for n players and 2 tasks or items , as either task-independent , or a player-grouping minimizer , a new class of mechanisms we discover , which generalizes affine min-imizers . we assume decisiveness , strong mono-tonicity and that the truthful payments 1 are continuous functions of players ' bids .",0
326,This paper proposes a random time-frequency subdictionary design for sparse representations with greedy algorithms for low bit rate compression of audio signals. The authors aim to achieve a sparse signal approximation using controlled computational complexity in a probabilistic fashion. They use parameter estimation to design the subdictionaries and employ dictionary space decomposition algorithms for sparse decompositions. The main focus of the paper is on achieving sparsity with the use of greedy decomposition processes. The proposed approach is expected to improve the performance of low bit-rate coding schemes.,1
327,"sparse signal approximation can be used to design efficient low bit-rate coding schemes . sparse signal approximation heavily relies on the ability to design appropriate dictionaries and corresponding decomposition algorithms . the size of the dictionary , and therefore its resolution , is a key parameter that handles the tradeoff between sparsity and tractability . this work proposes the use of a non adaptive random sequence of subdictionaries in a greedy decomposition process , thus browsing a larger dictionary space in a probabilistic fashion with no additional projection cost nor parameter estimation . this sparse signal approximation leads to very sparse decompositions , at a controlled computational complexity . experimental evaluation is provided as proof of concept for low bit rate compression of audio signals .",0
328,"This paper proposes a new approach for emotion recognition from speech using amplitude modulation features. The proposed method utilizes a smoothed nonlinear energy operator and an energy separation algorithm to obtain the amplitude and frequency components of speech signals. The C-channel Gammatone filterbank is then applied to extract the amplitude modulation power spectrum, which is further processed by Discrete Cosine Transform and Root Compressed AM Power Spectrum to obtain the AMCC features. The proposed approach is evaluated on the FAU Aibo Spontaneous Emotion Corpus and achieves promising results in recognizing emotions. The paper also compares the proposed approach with the conventional MFCC features and demonstrates the superiority of the proposed approach.",1
329,"the goal of speech emotion recognition is to identify the emotional or physical state of a human being from his or her voice . one of the most important things in a speech emotion recognition is to extract and select relevant speech features with which most emotions could be recognized . in this paper , we present a smoothed nonlinear energy operator - based amplitude modulation cepstral coefficients -lrb- amcc -rrb- feature for recognizing emotions from speech signals . smoothed nonlinear energy operator estimates the energy required to produce the am-fm signal , and then the estimated energy is separated into its amplitude and frequency components using an energy separation algorithm . amcc features are obtained by first decomposing a speech signal using a c-channel gammatone filterbank , computing the am power spectrum , and taking a discrete cosine transform of the root compressed am power spectrum . conventional mfcc -lrb- mel-frequency cepstral coefficients -rrb- and mel-warped dft -lrb- discrete fourier transform -rrb- spectrum based cepstral coefficients -lrb- mwdcc -rrb- features are used for comparing the recognition performances of the proposed features . emotion recognition experiments are conducted on the fau aibo spontaneous emotion corpus . it is observed from the experimental results that the amcc features provide a relative improvement of approximately 3.5 % over the baseline mfcc .",0
330,This paper presents a robust hidden Markov model (HMM) training algorithm for a unified Dutch and German speech recognition system. The system includes Dutch and German subword recognition tasks and uses a common set of phoneme models. The proposed algorithm uses a minimum classification error (MCE)-based training approach to reduce the overall string error rate of the system. The acoustic component of the system is evaluated in the SpeechDat domain. The results show that the proposed algorithm improves the performance of the unified Dutch and German speech recognition system and outperforms a baseline system trained with language-dependent phoneme models.,1
331,"this paper describes our recent work in developing an unified dutch and german speech recognition system in the speechdat domain . the acoustic component of the unified dutch and german speech recognition system is accomplished through sharing common phonemes without preserving any information about the languages . we propose a more robust mce-based training algorithm , where only the language dependent phoneme models are allowed to be adjusted , according to the type of training data . experimental results on dutch and german subword recognition tasks clearly show an overall string error rate reduction of about 7 % and 13 % obtained by the newly trained unified dutch and german speech recognition system in comparison with the conventional mce-trained multilingual system .",0
332,"This paper introduces a low-complexity compressive spectral embedding algorithm as an alternative to the Singular Value Decomposition (SVD) for spectral embedding. The proposed algorithm constructs a matrix of pairwise similarity metrics and computes a partial SVD that extracts the dominant singular vectors. Instead of computing the full SVD, the algorithm uses finite order polynomial expansions to approximate the embedding coordinates. The algorithm is shown to have superior time complexity compared to the SVD-based embeddings while producing comparable results. Furthermore, the compressive spectral embedding algorithm is evaluated on various network datasets, demonstrating its effectiveness in downstream inference tasks such as matrix embedding and clustering. The paper concludes by highlighting the potential of the proposed algorithm in learning tasks that involve arbitrary vectors, problem size, and problem structure.",1
